position_id,trade_id,security,portfolio,expected_quantity,actual_quantity,as_of_date,source,split
1851,TRD101850,KOTAKBANK,EQ-CORE-02,100,100,2026-08-21,CUSTODIAN,TEST
1852,TRD101851,SBIN,EQ-INDEX-04,1000,1000,2026-08-02,CUSTODIAN,TRAIN
1853,TRD101852,KOTAKBANK,EQ-CORE-02,500,500,2026-08-08,CUSTODIAN,TRAIN
1854,TRD101853,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-22,CUSTODIAN,TRAIN
1855,TRD101854,ICICIBANK,EQ-ALPHA-03,750,750,2026-08-17,CUSTODIAN,TRAIN
1856,TRD101855,INFY,EQ-INDEX-04,250,250,2026-08-18,CUSTODIAN,TRAIN
1857,TRD101856,SBIN,EQ-CORE-02,200,200,2026-08-14,CUSTODIAN,TRAIN
1858,TRD101857,INFY,EQ-INDEX-04,1500,1500,2026-08-02,CUSTODIAN,TEST
1859,TRD101858,HINDUNILVR,EQ-CORE-01,100,100,2026-08-10,CUSTODIAN,TRAIN
1860,TRD101859,LT,EQ-ALPHA-03,1000,1000,2026-08-12,CUSTODIAN,TRAIN
1861,TRD101860,HINDUNILVR,EQ-CORE-01,250,250,2026-08-19,CUSTODIAN,TRAIN
1862,TRD101861,RELIANCE,EQ-CORE-02,1000,0,2026-08-20,MISSING,TRAIN
1863,TRD101862,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-03,CUSTODIAN,TRAIN
1864,TRD101863,SBIN,EQ-INDEX-04,100,124,2026-08-13,CUSTODIAN,TRAIN
1865,TRD101864,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-02,CUSTODIAN,TRAIN
1866,TRD101865,ICICIBANK,EQ-ALPHA-03,1000,1200,2026-08-16,CUSTODIAN,TRAIN
1867,TRD101866,AXISBANK,EQ-INDEX-04,200,200,2026-08-03,CUSTODIAN,TRAIN
1868,TRD101867,INFY,EQ-CORE-02,200,200,2026-08-06,CUSTODIAN,TEST
1869,TRD101868,BHARTIARTL,EQ-CORE-02,750,750,2026-08-16,CUSTODIAN,TRAIN
1870,TRD101869,RELIANCE,EQ-CORE-01,200,200,2026-08-03,CUSTODIAN,TRAIN
1871,TRD101870,LT,EQ-ALPHA-03,200,200,2026-08-22,CUSTODIAN,TRAIN
1872,TRD101871,BHARTIARTL,EQ-CORE-01,100,100,2026-08-10,CUSTODIAN,TRAIN
1873,TRD101872,TCS,EQ-CORE-02,500,500,2026-08-11,CUSTODIAN,TEST
1874,TRD101873,SBIN,EQ-CORE-02,2000,2000,2026-08-15,CUSTODIAN,TRAIN
1875,TRD101874,LT,EQ-ALPHA-03,100,100,2026-08-07,CUSTODIAN,TRAIN
1876,TRD101875,RELIANCE,EQ-CORE-02,1500,1500,2026-08-15,CUSTODIAN,TRAIN
1877,TRD101876,ICICIBANK,EQ-CORE-01,2000,2000,2026-08-22,CUSTODIAN,TRAIN
1878,TRD101877,HDFCBANK,EQ-ALPHA-03,100,100,2026-08-09,CUSTODIAN,TRAIN
1879,TRD101878,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-12,CUSTODIAN,TRAIN
1880,TRD101879,TATASTEEL,EQ-INDEX-04,100,100,2026-08-12,CUSTODIAN,TRAIN
1881,TRD101880,ITC,EQ-INDEX-04,2000,2000,2026-08-07,CUSTODIAN,TRAIN
1882,TRD101881,BHARTIARTL,EQ-INDEX-04,100,100,2026-08-20,CUSTODIAN,TRAIN
1883,TRD101882,TCS,EQ-ALPHA-03,500,500,2026-08-18,CUSTODIAN,TRAIN
1884,TRD101883,HINDUNILVR,EQ-CORE-02,1000,1000,2026-08-16,CUSTODIAN,TRAIN
1885,TRD101884,AXISBANK,EQ-ALPHA-03,1000,1000,2026-08-15,CUSTODIAN,TRAIN
1886,TRD101885,HDFCBANK,EQ-CORE-01,1500,0,2026-08-06,MISSING,TRAIN
1887,TRD101886,BHARTIARTL,EQ-ALPHA-03,500,620,2026-08-05,CUSTODIAN,TEST
1888,TRD101887,MARUTI,EQ-INDEX-04,250,250,2026-08-14,CUSTODIAN,TRAIN
1889,TRD101888,HINDUNILVR,EQ-ALPHA-03,500,500,2026-08-21,CUSTODIAN,TRAIN
1890,TRD101889,KOTAKBANK,EQ-ALPHA-03,200,200,2026-08-22,CUSTODIAN,TRAIN
1891,TRD101890,HDFCBANK,EQ-INDEX-04,1500,1500,2026-08-16,CUSTODIAN,TRAIN
1892,TRD101891,TATASTEEL,EQ-ALPHA-03,250,250,2026-08-02,CUSTODIAN,TRAIN
1893,TRD101892,KOTAKBANK,EQ-INDEX-04,250,250,2026-08-05,CUSTODIAN,TRAIN
1894,TRD101893,BHARTIARTL,EQ-CORE-02,500,500,2026-08-21,CUSTODIAN,TRAIN
1895,TRD101894,AXISBANK,EQ-CORE-02,1500,1500,2026-08-12,CUSTODIAN,TRAIN
1896,TRD101895,AXISBANK,EQ-INDEX-04,2000,2000,2026-08-13,CUSTODIAN,TEST
1897,TRD101896,MARUTI,EQ-INDEX-04,250,0,2026-08-09,MISSING,TRAIN
1898,TRD101897,SBIN,EQ-INDEX-04,250,250,2026-08-02,CUSTODIAN,TRAIN
1899,TRD101898,HDFCBANK,EQ-CORE-01,2000,2000,2026-08-07,CUSTODIAN,TRAIN
1900,TRD101899,MARUTI,EQ-CORE-01,250,250,2026-08-04,CUSTODIAN,TEST
1901,TRD101900,MARUTI,EQ-ALPHA-03,2000,5400,2026-08-04,CUSTODIAN,TRAIN
1902,TRD101901,WIPRO,EQ-INDEX-04,100,0,2026-08-03,MISSING,TRAIN
1903,TRD101902,SBIN,EQ-INDEX-04,1500,1500,2026-08-18,CUSTODIAN,TRAIN
1904,TRD101903,HINDUNILVR,EQ-CORE-01,200,200,2026-08-10,CUSTODIAN,TRAIN
1905,TRD101904,SBIN,EQ-INDEX-04,1500,1500,2026-08-06,CUSTODIAN,TRAIN
1906,TRD101905,ICICIBANK,EQ-INDEX-04,200,200,2026-08-04,CUSTODIAN,TEST
1907,TRD101906,HINDUNILVR,EQ-INDEX-04,750,750,2026-08-16,CUSTODIAN,TEST
1908,TRD101907,AXISBANK,EQ-ALPHA-03,750,750,2026-08-06,CUSTODIAN,TRAIN
1909,TRD101908,HDFCBANK,EQ-CORE-02,1000,1000,2026-08-11,CUSTODIAN,TRAIN
1910,TRD101909,ITC,EQ-CORE-02,2000,2000,2026-08-06,CUSTODIAN,TRAIN
1911,TRD101910,AXISBANK,EQ-CORE-02,750,750,2026-08-10,CUSTODIAN,TRAIN
1912,TRD101911,MARUTI,EQ-CORE-01,500,500,2026-08-06,CUSTODIAN,TEST
1913,TRD101912,SBIN,EQ-CORE-02,1500,1500,2026-08-07,CUSTODIAN,TRAIN
1914,TRD101913,LT,EQ-CORE-02,1000,1000,2026-08-17,CUSTODIAN,TEST
1915,TRD101914,INFY,EQ-CORE-01,2000,2000,2026-08-02,CUSTODIAN,TRAIN
1916,TRD101915,HDFCBANK,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TRAIN
1917,TRD101916,SBIN,EQ-CORE-02,2000,2000,2026-08-22,CUSTODIAN,TRAIN
1918,TRD101917,SBIN,EQ-CORE-01,100,100,2026-08-05,CUSTODIAN,TRAIN
1919,TRD101918,LT,EQ-CORE-02,200,200,2026-08-03,CUSTODIAN,TRAIN
1920,TRD101919,ICICIBANK,EQ-CORE-02,250,218,2026-08-22,CUSTODIAN,TEST
1921,TRD101920,INFY,EQ-ALPHA-03,100,100,2026-08-10,CUSTODIAN,TRAIN
1922,TRD101921,WIPRO,EQ-ALPHA-03,500,500,2026-08-04,CUSTODIAN,TRAIN
1923,TRD101922,HDFCBANK,EQ-INDEX-04,500,500,2026-08-20,CUSTODIAN,TRAIN
1924,TRD101923,LT,EQ-CORE-02,100,100,2026-08-22,CUSTODIAN,TEST
1925,TRD101924,TCS,EQ-CORE-02,2000,2000,2026-08-08,CUSTODIAN,TRAIN
1926,TRD101925,ICICIBANK,EQ-INDEX-04,100,100,2026-08-05,CUSTODIAN,TRAIN
1927,TRD101926,AXISBANK,EQ-ALPHA-03,2000,2000,2026-08-10,CUSTODIAN,TRAIN
1928,TRD101927,KOTAKBANK,EQ-ALPHA-03,250,250,2026-08-17,CUSTODIAN,TRAIN
1929,TRD101928,ICICIBANK,EQ-ALPHA-03,500,500,2026-08-20,CUSTODIAN,TRAIN
1930,TRD101929,TCS,EQ-INDEX-04,250,250,2026-08-12,CUSTODIAN,TRAIN
1931,TRD101930,INFY,EQ-ALPHA-03,250,250,2026-08-15,CUSTODIAN,TRAIN
1932,TRD101931,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-19,CUSTODIAN,TEST
1933,TRD101932,HINDUNILVR,EQ-ALPHA-03,500,0,2026-08-18,MISSING,TRAIN
1934,TRD101933,TCS,EQ-CORE-02,750,750,2026-08-08,CUSTODIAN,TRAIN
1935,TRD101934,INFY,EQ-CORE-02,500,500,2026-08-07,CUSTODIAN,TRAIN
1936,TRD101935,LT,EQ-ALPHA-03,2000,2000,2026-08-15,CUSTODIAN,TRAIN
1937,TRD101936,TATASTEEL,EQ-CORE-02,750,750,2026-08-11,CUSTODIAN,TRAIN
1938,TRD101937,SBIN,EQ-ALPHA-03,1000,1000,2026-08-12,CUSTODIAN,TRAIN
1939,TRD101938,AXISBANK,EQ-CORE-01,1500,1500,2026-08-02,CUSTODIAN,TRAIN
1940,TRD101939,SBIN,EQ-CORE-02,250,250,2026-08-10,CUSTODIAN,TRAIN
1941,TRD101940,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-13,CUSTODIAN,TRAIN
1942,TRD101941,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-19,CUSTODIAN,TEST
1943,TRD101942,AXISBANK,EQ-CORE-02,2000,2000,2026-08-05,CUSTODIAN,TRAIN
1944,TRD101943,SBIN,EQ-CORE-01,2000,2000,2026-08-20,CUSTODIAN,TRAIN
1945,TRD101944,WIPRO,EQ-INDEX-04,2000,2000,2026-08-21,CUSTODIAN,TRAIN
1946,TRD101945,TCS,EQ-ALPHA-03,100,100,2026-08-10,CUSTODIAN,TEST
1947,TRD101946,TATASTEEL,EQ-CORE-01,750,750,2026-08-06,CUSTODIAN,TEST
1948,TRD101947,HINDUNILVR,EQ-ALPHA-03,1500,1500,2026-08-06,CUSTODIAN,TRAIN
1949,TRD101948,LT,EQ-ALPHA-03,200,0,2026-08-12,MISSING,TRAIN
1950,TRD101949,WIPRO,EQ-ALPHA-03,100,100,2026-08-04,CUSTODIAN,TRAIN
1951,TRD101950,TATASTEEL,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
1952,TRD101951,HDFCBANK,EQ-ALPHA-03,2000,2000,2026-08-08,CUSTODIAN,TRAIN
1953,TRD101952,AXISBANK,EQ-INDEX-04,100,100,2026-08-22,CUSTODIAN,TRAIN
1954,TRD101953,HINDUNILVR,EQ-ALPHA-03,2000,2000,2026-08-18,CUSTODIAN,TRAIN
1955,TRD101954,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-18,CUSTODIAN,TRAIN
1956,TRD101955,AXISBANK,EQ-CORE-01,1000,1000,2026-08-04,CUSTODIAN,TEST
1957,TRD101956,LT,EQ-INDEX-04,250,250,2026-08-04,CUSTODIAN,TRAIN
1958,TRD101957,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-15,CUSTODIAN,TRAIN
1959,TRD101958,TATASTEEL,EQ-ALPHA-03,250,250,2026-08-04,CUSTODIAN,TEST
1960,TRD101959,LT,EQ-ALPHA-03,1500,1500,2026-08-14,CUSTODIAN,TRAIN
1961,TRD101960,AXISBANK,EQ-INDEX-04,1500,1500,2026-08-09,CUSTODIAN,TEST
1962,TRD101961,ICICIBANK,EQ-INDEX-04,500,500,2026-08-12,CUSTODIAN,TRAIN
1963,TRD101962,HINDUNILVR,EQ-CORE-02,1000,1000,2026-08-20,CUSTODIAN,TRAIN
1964,TRD101963,HDFCBANK,EQ-CORE-01,750,750,2026-08-02,CUSTODIAN,TRAIN
1965,TRD101964,LT,EQ-CORE-02,1000,1000,2026-08-12,CUSTODIAN,TEST
1966,TRD101965,HDFCBANK,EQ-CORE-02,750,750,2026-08-10,CUSTODIAN,TRAIN
1967,TRD101966,RELIANCE,EQ-INDEX-04,250,195,2026-08-16,CUSTODIAN,TRAIN
1968,TRD101967,ITC,EQ-INDEX-04,500,500,2026-08-16,CUSTODIAN,TEST
1969,TRD101968,HDFCBANK,EQ-CORE-02,1500,1500,2026-08-05,CUSTODIAN,TRAIN
1970,TRD101969,INFY,EQ-ALPHA-03,500,500,2026-08-17,CUSTODIAN,TRAIN
1971,TRD101970,BHARTIARTL,EQ-ALPHA-03,500,500,2026-08-04,CUSTODIAN,TRAIN
1972,TRD101971,ICICIBANK,EQ-INDEX-04,200,200,2026-08-02,CUSTODIAN,TRAIN
1973,TRD101972,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-11,CUSTODIAN,TEST
1974,TRD101973,HDFCBANK,EQ-CORE-01,200,200,2026-08-14,CUSTODIAN,TRAIN
1975,TRD101974,WIPRO,EQ-CORE-01,1000,1000,2026-08-09,CUSTODIAN,TRAIN
1976,TRD101975,LT,EQ-CORE-01,250,250,2026-08-17,CUSTODIAN,TRAIN
1977,TRD101976,MARUTI,EQ-INDEX-04,750,750,2026-08-15,CUSTODIAN,TRAIN
1978,TRD101977,INFY,EQ-CORE-01,250,250,2026-08-07,CUSTODIAN,TRAIN
1979,TRD101978,RELIANCE,EQ-ALPHA-03,2000,2000,2026-08-14,CUSTODIAN,TRAIN
1980,TRD101979,AXISBANK,EQ-CORE-01,1000,1000,2026-08-02,CUSTODIAN,TRAIN
1981,TRD101980,RELIANCE,EQ-INDEX-04,250,250,2026-08-03,CUSTODIAN,TRAIN
1982,TRD101981,INFY,EQ-INDEX-04,200,200,2026-08-09,CUSTODIAN,TRAIN
1983,TRD101982,TCS,EQ-INDEX-04,2000,2000,2026-08-15,CUSTODIAN,TRAIN
1984,TRD101983,MARUTI,EQ-CORE-02,100,100,2026-08-17,CUSTODIAN,TEST
1985,TRD101984,KOTAKBANK,EQ-INDEX-04,1000,1290,2026-08-05,CUSTODIAN,TEST
1986,TRD101985,INFY,EQ-CORE-01,500,500,2026-08-06,CUSTODIAN,TRAIN
1987,TRD101986,WIPRO,EQ-CORE-02,1500,1500,2026-08-21,CUSTODIAN,TRAIN
1988,TRD101987,ICICIBANK,EQ-INDEX-04,250,250,2026-08-11,CUSTODIAN,TRAIN
1989,TRD101988,HINDUNILVR,EQ-CORE-02,250,250,2026-08-13,CUSTODIAN,TRAIN
1990,TRD101989,WIPRO,EQ-CORE-01,1500,1500,2026-08-08,CUSTODIAN,TEST
1991,TRD101990,KOTAKBANK,EQ-INDEX-04,100,100,2026-08-09,CUSTODIAN,TRAIN
1992,TRD101991,RELIANCE,EQ-INDEX-04,2000,2000,2026-08-13,CUSTODIAN,TRAIN
1993,TRD101992,HDFCBANK,EQ-CORE-01,2000,2000,2026-08-19,CUSTODIAN,TRAIN
1994,TRD101993,KOTAKBANK,EQ-ALPHA-03,1000,1000,2026-08-07,CUSTODIAN,TRAIN
1995,TRD101994,HINDUNILVR,EQ-ALPHA-03,2000,5400,2026-08-12,CUSTODIAN,TRAIN
1996,TRD101995,HINDUNILVR,EQ-CORE-02,1000,1000,2026-08-02,CUSTODIAN,TRAIN
1997,TRD101996,HDFCBANK,EQ-ALPHA-03,2000,2000,2026-08-05,CUSTODIAN,TRAIN
1998,TRD101997,MARUTI,EQ-CORE-01,1000,1000,2026-08-16,CUSTODIAN,TRAIN
1999,TRD101998,BHARTIARTL,EQ-CORE-02,500,0,2026-08-09,MISSING,TRAIN
2000,TRD101999,LT,EQ-CORE-01,250,250,2026-08-18,CUSTODIAN,TRAIN
2001,TRD102000,LT,EQ-ALPHA-03,500,0,2026-08-18,MISSING,TRAIN
2002,TRD102001,TCS,EQ-CORE-02,250,250,2026-08-21,CUSTODIAN,TRAIN
2003,TRD102002,MARUTI,EQ-INDEX-04,500,900,2026-08-14,CUSTODIAN,TRAIN
2004,TRD102003,TATASTEEL,EQ-ALPHA-03,2000,2000,2026-08-06,CUSTODIAN,TRAIN
2005,TRD102004,TCS,EQ-CORE-01,750,750,2026-08-11,CUSTODIAN,TRAIN
2006,TRD102005,HINDUNILVR,EQ-CORE-02,1500,1500,2026-08-17,CUSTODIAN,TRAIN
2007,TRD102006,HINDUNILVR,EQ-CORE-02,250,250,2026-08-15,CUSTODIAN,TRAIN
2008,TRD102007,MARUTI,EQ-INDEX-04,1000,1000,2026-08-10,CUSTODIAN,TRAIN
2009,TRD102008,WIPRO,EQ-ALPHA-03,250,250,2026-08-06,CUSTODIAN,TRAIN
2010,TRD102009,RELIANCE,EQ-INDEX-04,200,200,2026-08-18,CUSTODIAN,TRAIN
2011,TRD102010,KOTAKBANK,EQ-INDEX-04,2000,2000,2026-08-05,CUSTODIAN,TRAIN
2012,TRD102011,TCS,EQ-ALPHA-03,1000,1000,2026-08-03,CUSTODIAN,TRAIN
2013,TRD102012,KOTAKBANK,EQ-INDEX-04,2000,2000,2026-08-07,CUSTODIAN,TRAIN
2014,TRD102013,HDFCBANK,EQ-ALPHA-03,200,156,2026-08-21,CUSTODIAN,TRAIN
2015,TRD102014,MARUTI,EQ-CORE-01,2000,2580,2026-08-15,CUSTODIAN,TRAIN
2016,TRD102015,MARUTI,EQ-ALPHA-03,750,750,2026-08-10,CUSTODIAN,TEST
2017,TRD102016,KOTAKBANK,EQ-CORE-01,750,750,2026-08-04,CUSTODIAN,TRAIN
2018,TRD102017,HDFCBANK,EQ-ALPHA-03,2000,2000,2026-08-15,CUSTODIAN,TEST
2019,TRD102018,HINDUNILVR,EQ-INDEX-04,2000,5600,2026-08-20,CUSTODIAN,TRAIN
2020,TRD102019,AXISBANK,EQ-CORE-01,200,200,2026-08-23,CUSTODIAN,TRAIN
2021,TRD102020,HINDUNILVR,EQ-INDEX-04,500,1400,2026-08-21,CUSTODIAN,TRAIN
2022,TRD102021,SBIN,EQ-CORE-01,2000,2000,2026-08-20,CUSTODIAN,TRAIN
2023,TRD102022,MARUTI,EQ-CORE-02,1500,1500,2026-08-02,CUSTODIAN,TRAIN
2024,TRD102023,KOTAKBANK,EQ-INDEX-04,1000,1000,2026-08-15,CUSTODIAN,TRAIN
2025,TRD102024,SBIN,EQ-INDEX-04,1000,1000,2026-08-09,CUSTODIAN,TRAIN
2026,TRD102025,SBIN,EQ-CORE-02,2000,2000,2026-08-22,CUSTODIAN,TRAIN
2027,TRD102026,LT,EQ-INDEX-04,1000,1000,2026-08-13,CUSTODIAN,TRAIN
2028,TRD102027,SBIN,EQ-ALPHA-03,1000,1000,2026-08-09,CUSTODIAN,TEST
2029,TRD102028,TATASTEEL,EQ-INDEX-04,200,200,2026-08-12,CUSTODIAN,TRAIN
2030,TRD102029,HINDUNILVR,EQ-ALPHA-03,1500,1500,2026-08-17,CUSTODIAN,TEST
2031,TRD102030,TATASTEEL,EQ-CORE-01,1000,1000,2026-08-07,CUSTODIAN,TRAIN
2032,TRD102031,HDFCBANK,EQ-ALPHA-03,750,750,2026-08-23,CUSTODIAN,TRAIN
2033,TRD102032,BHARTIARTL,EQ-INDEX-04,200,200,2026-08-04,CUSTODIAN,TRAIN
2034,TRD102033,INFY,EQ-INDEX-04,1000,1000,2026-08-14,CUSTODIAN,TRAIN
2035,TRD102034,MARUTI,EQ-CORE-02,750,750,2026-08-04,CUSTODIAN,TEST
2036,TRD102035,MARUTI,EQ-ALPHA-03,100,100,2026-08-06,CUSTODIAN,TRAIN
2037,TRD102036,ITC,EQ-CORE-02,500,500,2026-08-09,CUSTODIAN,TRAIN
2038,TRD102037,KOTAKBANK,EQ-CORE-01,500,500,2026-08-11,CUSTODIAN,TRAIN
2039,TRD102038,MARUTI,EQ-CORE-02,2000,2000,2026-08-19,CUSTODIAN,TRAIN
2040,TRD102039,INFY,EQ-ALPHA-03,1500,1500,2026-08-14,CUSTODIAN,TEST
2041,TRD102040,HINDUNILVR,EQ-ALPHA-03,750,750,2026-08-13,CUSTODIAN,TEST
2042,TRD102041,TCS,EQ-CORE-02,250,250,2026-08-09,CUSTODIAN,TRAIN
2043,TRD102042,TATASTEEL,EQ-CORE-02,2000,2000,2026-08-05,CUSTODIAN,TRAIN
2044,TRD102043,WIPRO,EQ-INDEX-04,500,500,2026-08-20,CUSTODIAN,TRAIN
2045,TRD102044,ITC,EQ-INDEX-04,1500,1500,2026-08-07,CUSTODIAN,TEST
2046,TRD102045,TATASTEEL,EQ-ALPHA-03,1000,0,2026-08-06,MISSING,TRAIN
2047,TRD102046,WIPRO,EQ-INDEX-04,750,750,2026-08-02,CUSTODIAN,TRAIN
2048,TRD102047,WIPRO,EQ-INDEX-04,250,250,2026-08-08,CUSTODIAN,TRAIN
2049,TRD102048,LT,EQ-INDEX-04,750,750,2026-08-20,CUSTODIAN,TRAIN
2050,TRD102049,HINDUNILVR,EQ-ALPHA-03,1000,1000,2026-08-21,CUSTODIAN,TEST
2051,TRD102050,HINDUNILVR,EQ-CORE-02,200,200,2026-08-19,CUSTODIAN,TRAIN
2052,TRD102051,HDFCBANK,EQ-INDEX-04,250,250,2026-08-02,CUSTODIAN,TRAIN
2053,TRD102052,SBIN,EQ-INDEX-04,200,200,2026-08-14,CUSTODIAN,TEST
2054,TRD102053,BHARTIARTL,EQ-CORE-01,2000,2000,2026-08-12,CUSTODIAN,TRAIN
2055,TRD102054,SBIN,EQ-CORE-01,250,250,2026-08-10,CUSTODIAN,TRAIN
2056,TRD102055,ICICIBANK,EQ-CORE-01,1500,1500,2026-08-13,CUSTODIAN,TRAIN
2057,TRD102056,ITC,EQ-CORE-01,200,200,2026-08-02,CUSTODIAN,TRAIN
2058,TRD102057,KOTAKBANK,EQ-CORE-01,1000,1000,2026-08-02,CUSTODIAN,TRAIN
2059,TRD102058,SBIN,EQ-ALPHA-03,1500,1500,2026-08-21,CUSTODIAN,TRAIN
2060,TRD102059,INFY,EQ-CORE-02,500,500,2026-08-17,CUSTODIAN,TEST
2061,TRD102060,TCS,EQ-INDEX-04,250,250,2026-08-20,CUSTODIAN,TEST
2062,TRD102061,LT,EQ-CORE-01,250,250,2026-08-16,CUSTODIAN,TEST
2063,TRD102062,HINDUNILVR,EQ-CORE-02,750,750,2026-08-05,CUSTODIAN,TRAIN
2064,TRD102063,TATASTEEL,EQ-ALPHA-03,200,200,2026-08-21,CUSTODIAN,TRAIN
2065,TRD102064,TATASTEEL,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TEST
2066,TRD102065,HDFCBANK,EQ-INDEX-04,1000,1000,2026-08-17,CUSTODIAN,TRAIN
2067,TRD102066,SBIN,EQ-CORE-01,100,87,2026-08-17,CUSTODIAN,TRAIN
2068,TRD102067,KOTAKBANK,EQ-INDEX-04,1000,1000,2026-08-20,CUSTODIAN,TRAIN
2069,TRD102068,ICICIBANK,EQ-INDEX-04,1000,1000,2026-08-08,CUSTODIAN,TRAIN
2070,TRD102069,BHARTIARTL,EQ-CORE-01,1500,1500,2026-08-02,CUSTODIAN,TRAIN
2071,TRD102070,LT,EQ-ALPHA-03,2000,2000,2026-08-11,CUSTODIAN,TRAIN
2072,TRD102071,LT,EQ-CORE-02,100,100,2026-08-04,CUSTODIAN,TRAIN
2073,TRD102072,WIPRO,EQ-INDEX-04,100,100,2026-08-03,CUSTODIAN,TRAIN
2074,TRD102073,SBIN,EQ-CORE-02,100,100,2026-08-15,CUSTODIAN,TRAIN
2075,TRD102074,KOTAKBANK,EQ-CORE-02,100,100,2026-08-05,CUSTODIAN,TEST
2076,TRD102075,WIPRO,EQ-CORE-02,1000,1000,2026-08-08,CUSTODIAN,TRAIN
2077,TRD102076,RELIANCE,EQ-CORE-01,1500,1500,2026-08-05,CUSTODIAN,TRAIN
2078,TRD102077,KOTAKBANK,EQ-ALPHA-03,1000,1000,2026-08-14,CUSTODIAN,TRAIN
2079,TRD102078,RELIANCE,EQ-ALPHA-03,250,250,2026-08-09,CUSTODIAN,TEST
2080,TRD102079,KOTAKBANK,EQ-ALPHA-03,750,750,2026-08-22,CUSTODIAN,TRAIN
2081,TRD102080,WIPRO,EQ-ALPHA-03,100,100,2026-08-15,CUSTODIAN,TRAIN
2082,TRD102081,MARUTI,EQ-INDEX-04,2000,2000,2026-08-03,CUSTODIAN,TRAIN
2083,TRD102082,WIPRO,EQ-CORE-01,2000,2000,2026-08-09,CUSTODIAN,TRAIN
2084,TRD102083,INFY,EQ-CORE-02,2000,2000,2026-08-19,CUSTODIAN,TRAIN
2085,TRD102084,KOTAKBANK,EQ-ALPHA-03,1500,1500,2026-08-11,CUSTODIAN,TRAIN
2086,TRD102085,HINDUNILVR,EQ-INDEX-04,200,200,2026-08-08,CUSTODIAN,TRAIN
2087,TRD102086,INFY,EQ-CORE-02,100,100,2026-08-05,CUSTODIAN,TEST
2088,TRD102087,MARUTI,EQ-INDEX-04,1500,1500,2026-08-04,CUSTODIAN,TRAIN
2089,TRD102088,ITC,EQ-CORE-02,250,250,2026-08-03,CUSTODIAN,TEST
2090,TRD102089,WIPRO,EQ-ALPHA-03,1000,1000,2026-08-02,CUSTODIAN,TEST
2091,TRD102090,TATASTEEL,EQ-CORE-01,250,250,2026-08-08,CUSTODIAN,TRAIN
2092,TRD102091,BHARTIARTL,EQ-CORE-02,250,250,2026-08-18,CUSTODIAN,TRAIN
2093,TRD102092,KOTAKBANK,EQ-INDEX-04,500,500,2026-08-16,CUSTODIAN,TRAIN
2094,TRD102093,MARUTI,EQ-CORE-02,500,500,2026-08-11,CUSTODIAN,TRAIN
2095,TRD102094,LT,EQ-CORE-01,1000,1000,2026-08-04,CUSTODIAN,TRAIN
2096,TRD102095,WIPRO,EQ-CORE-02,1000,1000,2026-08-06,CUSTODIAN,TRAIN
2097,TRD102096,BHARTIARTL,EQ-CORE-01,100,100,2026-08-14,CUSTODIAN,TRAIN
2098,TRD102097,HINDUNILVR,EQ-INDEX-04,100,100,2026-08-04,CUSTODIAN,TEST
2099,TRD102098,ICICIBANK,EQ-INDEX-04,1500,1500,2026-08-09,CUSTODIAN,TEST
2100,TRD102099,SBIN,EQ-ALPHA-03,2000,2000,2026-08-06,CUSTODIAN,TRAIN
2101,TRD102100,INFY,EQ-ALPHA-03,750,0,2026-08-07,MISSING,TRAIN
2102,TRD102101,SBIN,EQ-CORE-01,100,100,2026-08-11,CUSTODIAN,TRAIN
2103,TRD102102,BHARTIARTL,EQ-ALPHA-03,500,500,2026-08-06,CUSTODIAN,TRAIN
2104,TRD102103,BHARTIARTL,EQ-INDEX-04,1500,1500,2026-08-16,CUSTODIAN,TRAIN
2105,TRD102104,BHARTIARTL,EQ-INDEX-04,2000,2000,2026-08-12,CUSTODIAN,TEST
2106,TRD102105,WIPRO,EQ-CORE-02,500,500,2026-08-08,CUSTODIAN,TRAIN
2107,TRD102106,TATASTEEL,EQ-ALPHA-03,2000,2000,2026-08-15,CUSTODIAN,TEST
2108,TRD102107,BHARTIARTL,EQ-INDEX-04,250,250,2026-08-19,CUSTODIAN,TRAIN
2109,TRD102108,TATASTEEL,EQ-CORE-02,1500,1500,2026-08-08,CUSTODIAN,TRAIN
2110,TRD102109,TATASTEEL,EQ-CORE-02,1500,1500,2026-08-16,CUSTODIAN,TEST
2111,TRD102110,AXISBANK,EQ-INDEX-04,250,250,2026-08-20,CUSTODIAN,TRAIN
2112,TRD102111,INFY,EQ-CORE-02,1500,1500,2026-08-09,CUSTODIAN,TRAIN
2113,TRD102112,SBIN,EQ-CORE-01,100,100,2026-08-04,CUSTODIAN,TRAIN
2114,TRD102113,TATASTEEL,EQ-ALPHA-03,100,100,2026-08-04,CUSTODIAN,TRAIN
