trade_id,trade_date,security,isin,ticker,quantity,price,trade_value,counterparty,portfolio,booking_status,settlement_date,side,confirmed_price,confirmed_quantity,confirmed_trade_date,confirmed_counterparty,confirmation_status,split
TRD101420,2026-08-01,TATASTEEL,INE101420,TATASTEEL,2000,171.69,343380.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-02,SELL,171.69,2000,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101421,2026-08-12,ICICIBANK,INE101421,ICICIBANK,1000,1235.93,1235930.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-13,SELL,1235.93,1000,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD101422,2026-08-16,SBIN,INE101422,SBIN,100,842.23,84223.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-17,BUY,842.23,100,2026-08-16,HDFC-CUST,RECEIVED,TRAIN
TRD101423,2026-08-01,BHARTIARTL,INE101423,BHARTIARTL,200,1697.38,339476.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-02,BUY,1697.38,200,2026-08-01,HDFC-CUST,RECEIVED,TEST
TRD101424,2026-08-12,ITC,INE101424,ITC,1500,468.31,702465.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-13,SELL,468.31,1500,2026-08-12,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101425,2026-08-15,TCS,INE101425,TCS,2000,4127.19,8254380.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,,,,,MISSING,TRAIN
TRD101426,2026-08-07,WIPRO,INE101426,WIPRO,1500,607.33,910995.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-08,SELL,607.33,1500,2026-08-07,ICICI-CUST,RECEIVED,TEST
TRD101427,2026-08-11,RELIANCE,INE101427,RELIANCE,250,2847.49,711872.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-12,BUY,2847.49,250,2026-08-11,ICICI-CUST,RECEIVED,TRAIN
TRD101428,2026-08-16,ITC,INE101428,ITC,750,467.11,350332.5,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,BUY,467.11,750,2026-08-16,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101429,2026-08-13,SBIN,INE101429,SBIN,1500,845.62,1268430.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-14,BUY,845.62,1500,2026-08-13,NOMURA-BROKER,RECEIVED,TRAIN
TRD101430,2026-08-12,HINDUNILVR,INE101430,HINDUNILVR,100,2735.33,273533.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-13,BUY,2735.33,100,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101431,2026-08-20,RELIANCE,INE101431,RELIANCE,1000,2848.5,2848500.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-21,SELL,2848.5,1000,2026-08-20,NOMURA-BROKER,RECEIVED,TRAIN
TRD101432,2026-08-03,ITC,INE101432,ITC,750,467.88,350910.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-04,BUY,467.88,750,2026-08-03,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101433,2026-08-04,WIPRO,INE101433,WIPRO,250,608.82,152205.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-05,SELL,608.82,250,2026-08-04,KOTAK-CUST,RECEIVED,TRAIN
TRD101434,2026-08-04,HDFCBANK,INE101434,HDFCBANK,2000,1678.66,3357320.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-05,BUY,1678.66,2000,2026-08-04,NOMURA-BROKER,RECEIVED,TRAIN
TRD101435,2026-08-05,MARUTI,INE101435,MARUTI,250,12944.87,3236217.5,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-06,SELL,12944.87,250,2026-08-05,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101436,2026-08-20,HDFCBANK,INE101436,HDFCBANK,250,1673.97,418492.5,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-21,BUY,1673.97,250,2026-08-20,HDFC-CUST,RECEIVED,TRAIN
TRD101437,2026-08-21,BHARTIARTL,INE101437,BHARTIARTL,1500,1690.82,2536230.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-22,SELL,1690.82,1500,2026-08-21,HDFC-CUST,RECEIVED,TRAIN
TRD101438,2026-08-14,BHARTIARTL,INE101438,BHARTIARTL,2000,1682.99,3365980.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-15,SELL,1682.99,2000,2026-08-14,NOMURA-BROKER,RECEIVED,TRAIN
TRD101439,2026-08-12,TCS,INE101439,TCS,750,4115.13,3086347.5,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,4115.13,750,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD101440,2026-08-01,SBIN,INE101440,SBIN,100,842.91,84291.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-02,BUY,854.25,175,2026-08-01,ICICI-CUST,RECEIVED,TRAIN
TRD101441,2026-08-20,ICICIBANK,INE101441,ICICIBANK,2000,1238.07,2476140.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-21,BUY,,,,,MISSING,TRAIN
TRD101442,2026-08-10,ICICIBANK,INE101442,ICICIBANK,2000,1239.11,2478220.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-11,BUY,1239.11,2000,2026-08-10,ICICI-CUST,RECEIVED,TRAIN
TRD101443,2026-08-12,KOTAKBANK,INE101443,KOTAKBANK,250,1952.4,488100.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,BUY,1952.4,250,2026-08-12,NOMURA-BROKER,RECEIVED,TEST
TRD101444,2026-08-13,KOTAKBANK,INE101444,KOTAKBANK,750,1950.03,1462522.5,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-14,BUY,,,,,MISSING,TRAIN
TRD101445,2026-08-21,KOTAKBANK,INE101445,KOTAKBANK,200,1946.72,389344.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-22,SELL,1946.72,200,2026-08-21,HDFC-CUST,RECEIVED,TRAIN
TRD101446,2026-08-18,TATASTEEL,INE101446,TATASTEEL,200,171.72,34344.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-19,SELL,171.72,200,2026-08-18,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD101447,2026-08-07,WIPRO,INE101447,WIPRO,2000,613.34,1226680.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-08,BUY,613.34,2000,2026-08-07,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101448,2026-08-09,INFY,INE101448,INFY,500,1888.75,944375.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-10,SELL,1888.75,500,2026-08-09,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD101449,2026-08-03,ITC,INE101449,ITC,200,470.83,94166.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-04,BUY,470.83,150,2026-08-03,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101450,2026-08-05,INFY,INE101450,INFY,750,1894.02,1420515.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-06,BUY,1894.02,750,2026-08-05,KOTAK-CUST,RECEIVED,TRAIN
TRD101451,2026-08-13,HINDUNILVR,INE101451,HINDUNILVR,500,2752.21,1376105.0,DEUTSCHE-BROKER,EQ-CORE-01,BOOKED,2026-08-14,BUY,2752.21,500,2026-08-13,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101452,2026-08-13,ITC,INE101452,ITC,1500,469.19,703785.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,469.19,1500,2026-08-13,DEUTSCHE-BROKER,RECEIVED,TEST
TRD101453,2026-08-07,INFY,INE101453,INFY,100,1883.87,188387.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-08,SELL,1883.87,100,2026-08-07,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101454,2026-08-08,LT,INE101454,LT,750,3672.92,2754690.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-09,BUY,3672.92,750,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD101455,2026-08-08,INFY,INE101455,INFY,500,1881.71,940855.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-09,BUY,1881.71,500,2026-08-08,KOTAK-CUST,RECEIVED,TRAIN
TRD101456,2026-08-09,TATASTEEL,INE101456,TATASTEEL,750,173.19,129892.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-10,BUY,175.06,825,2026-08-09,ICICI-CUST,RECEIVED,TRAIN
TRD101457,2026-08-12,LT,INE101457,LT,200,3661.8,732360.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,SELL,3728.75,125,2026-08-12,NOMURA-BROKER,RECEIVED,TEST
TRD101458,2026-08-14,TCS,INE101458,TCS,750,4129.9,3097425.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-15,SELL,4129.9,750,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101459,2026-08-08,RELIANCE,INE101459,RELIANCE,100,2859.73,285973.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-09,BUY,2859.73,100,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD101460,2026-08-19,ICICIBANK,INE101460,ICICIBANK,100,1241.26,124126.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-20,SELL,1241.26,100,2026-08-19,ICICI-CUST,RECEIVED,TRAIN
TRD101461,2026-08-08,MARUTI,INE101461,MARUTI,500,13021.13,6510565.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-09,BUY,13021.13,500,2026-08-08,KOTAK-CUST,RECEIVED,TEST
TRD101462,2026-08-08,AXISBANK,INE101462,AXISBANK,1500,1176.19,1764285.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-09,SELL,1176.19,1500,2026-08-08,NOMURA-BROKER,RECEIVED,TRAIN
TRD101463,2026-08-06,INFY,INE101463,INFY,2000,1882.62,3765240.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-07,BUY,1882.62,2000,2026-08-06,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101464,2026-08-06,HDFCBANK,INE101464,HDFCBANK,2000,1682.63,3365260.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-07,BUY,1712.63,2075,2026-08-06,NOMURA-BROKER,RECEIVED,TRAIN
TRD101465,2026-08-13,ICICIBANK,INE101465,ICICIBANK,250,1245.58,311395.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-14,BUY,1245.58,250,2026-08-13,NOMURA-BROKER,RECEIVED,TRAIN
TRD101466,2026-08-15,INFY,INE101466,INFY,200,1888.91,377782.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-16,BUY,1921.87,200,2026-08-15,NOMURA-BROKER,RECEIVED,TRAIN
TRD101467,2026-08-01,WIPRO,INE101467,WIPRO,250,611.73,152932.5,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-02,SELL,611.73,250,2026-08-01,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101468,2026-08-01,BHARTIARTL,INE101468,BHARTIARTL,100,1683.81,168381.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-02,BUY,1683.81,100,2026-08-01,NOMURA-BROKER,RECEIVED,TRAIN
TRD101469,2026-08-21,HDFCBANK,INE101469,HDFCBANK,200,1671.31,334262.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-22,BUY,1671.31,200,2026-08-21,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD101470,2026-08-11,HINDUNILVR,INE101470,HINDUNILVR,200,2746.76,549352.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-12,BUY,2746.76,200,2026-08-11,NOMURA-BROKER,RECEIVED,TRAIN
TRD101471,2026-08-15,INFY,INE101471,INFY,2000,1895.21,3790420.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-16,SELL,1895.21,2000,2026-08-15,HDFC-CUST,RECEIVED,TRAIN
TRD101472,2026-08-18,ITC,INE101472,ITC,250,467.7,116925.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-19,BUY,,,,,MISSING,TEST
TRD101473,2026-08-10,RELIANCE,INE101473,RELIANCE,100,2839.18,283918.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-11,BUY,2839.18,100,2026-08-10,ICICI-CUST,RECEIVED,TRAIN
TRD101474,2026-08-14,RELIANCE,INE101474,RELIANCE,500,2836.93,1418465.0,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-15,SELL,2836.93,500,2026-08-14,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101475,2026-08-13,KOTAKBANK,INE101475,KOTAKBANK,750,1950.34,1462755.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-14,SELL,1950.34,750,2026-08-13,NOMURA-BROKER,RECEIVED,TEST
TRD101476,2026-08-10,INFY,INE101476,INFY,200,1885.09,377018.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-11,SELL,1885.09,200,2026-08-10,KOTAK-CUST,RECEIVED,TEST
TRD101477,2026-08-03,TCS,INE101477,TCS,1000,4138.19,4138190.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-04,BUY,4138.19,1000,2026-08-03,ICICI-CUST,RECEIVED,TRAIN
TRD101478,2026-08-14,BHARTIARTL,INE101478,BHARTIARTL,1000,1692.08,1692080.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,SELL,1692.08,1000,2026-08-14,HDFC-CUST,RECEIVED,TEST
TRD101479,2026-08-16,SBIN,INE101479,SBIN,200,843.66,168732.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-17,SELL,843.66,200,2026-08-16,NOMURA-BROKER,RECEIVED,TRAIN
TRD101480,2026-08-05,HINDUNILVR,INE101480,HINDUNILVR,200,2753.53,550706.0,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-06,SELL,2753.53,200,2026-08-06,NOMURA-BROKER,RECEIVED,TEST
TRD101481,2026-08-16,INFY,INE101481,INFY,1500,1889.29,2833935.0,ICICI-CUST,EQ-CORE-01,BOOKED,2026-08-17,SELL,1889.29,1500,2026-08-16,ICICI-CUST,RECEIVED,TRAIN
TRD101482,2026-08-11,WIPRO,INE101482,WIPRO,750,608.18,456135.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-12,SELL,608.18,750,2026-08-11,HDFC-CUST,RECEIVED,TRAIN
TRD101483,2026-08-16,SBIN,INE101483,SBIN,1000,845.55,845550.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-17,SELL,845.55,1000,2026-08-17,NOMURA-BROKER,RECEIVED,TRAIN
TRD101484,2026-08-18,INFY,INE101484,INFY,500,1888.09,944045.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-19,BUY,1888.09,500,2026-08-18,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101485,2026-08-14,BHARTIARTL,INE101485,BHARTIARTL,200,1691.77,338354.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-15,BUY,1691.77,200,2026-08-14,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101486,2026-08-01,HDFCBANK,INE101486,HDFCBANK,1000,1666.87,1666870.0,KOTAK-CUST,EQ-INDEX-04,BOOKED,2026-08-02,BUY,,,,,MISSING,TRAIN
TRD101487,2026-08-12,TATASTEEL,INE101487,TATASTEEL,200,171.69,34338.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-13,SELL,171.69,200,2026-08-12,KOTAK-CUST,RECEIVED,TRAIN
TRD101488,2026-08-18,ITC,INE101488,ITC,250,470.47,117617.5,DEUTSCHE-BROKER,EQ-CORE-02,BOOKED,2026-08-19,BUY,470.47,250,2026-08-18,DEUTSCHE-BROKER,RECEIVED,TEST
TRD101489,2026-08-05,MARUTI,INE101489,MARUTI,500,12922.35,6461175.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-06,SELL,12922.35,500,2026-08-05,ICICI-CUST,RECEIVED,TRAIN
TRD101490,2026-08-14,WIPRO,INE101490,WIPRO,100,611.55,61155.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-15,BUY,611.55,100,2026-08-14,KOTAK-CUST,RECEIVED,TEST
TRD101491,2026-08-20,KOTAKBANK,INE101491,KOTAKBANK,200,1955.25,391050.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-21,BUY,1955.25,200,2026-08-20,HDFC-CUST,RECEIVED,TRAIN
TRD101492,2026-08-03,SBIN,INE101492,SBIN,250,842.04,210510.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-04,BUY,842.04,250,2026-08-03,ICICI-CUST,RECEIVED,TRAIN
TRD101493,2026-08-05,HINDUNILVR,INE101493,HINDUNILVR,250,2744.77,686192.5,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-06,SELL,2744.77,250,2026-08-05,NOMURA-BROKER,RECEIVED,TEST
TRD101494,2026-08-21,BHARTIARTL,INE101494,BHARTIARTL,1000,1689.45,1689450.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-22,SELL,1689.45,1000,2026-08-21,NOMURA-BROKER,RECEIVED,TRAIN
TRD101495,2026-08-21,TCS,INE101495,TCS,250,4102.62,1025655.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-22,BUY,4102.62,250,2026-08-21,ICICI-CUST,RECEIVED,TRAIN
TRD101496,2026-08-15,RELIANCE,INE101496,RELIANCE,1500,2859.98,4289970.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,SELL,2859.98,1500,2026-08-15,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101497,2026-08-06,WIPRO,INE101497,WIPRO,500,609.88,304940.0,KOTAK-CUST,EQ-CORE-01,BOOKED,2026-08-07,SELL,609.88,600,2026-08-06,KOTAK-CUST,RECEIVED,TRAIN
TRD101498,2026-08-02,INFY,INE101498,INFY,500,1888.42,944210.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-03,BUY,1888.42,500,2026-08-02,HDFC-CUST,RECEIVED,TRAIN
TRD101499,2026-08-15,MARUTI,INE101499,MARUTI,200,13021.09,2604218.0,DEUTSCHE-BROKER,EQ-ALPHA-03,BOOKED,2026-08-16,SELL,13021.09,200,2026-08-15,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101500,2026-08-12,MARUTI,INE101500,MARUTI,1500,12936.49,19404735.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,13187.16,1575,2026-08-12,NOMURA-BROKER,RECEIVED,TRAIN
TRD101501,2026-08-12,ICICIBANK,INE101501,ICICIBANK,200,1235.89,247178.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-13,BUY,1235.89,200,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD101502,2026-08-04,HDFCBANK,INE101502,HDFCBANK,750,1669.55,1252162.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-05,BUY,1640.49,750,2026-08-04,ICICI-CUST,RECEIVED,TRAIN
TRD101503,2026-08-07,HINDUNILVR,INE101503,HINDUNILVR,750,2737.03,2052772.5,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-08,BUY,2737.03,750,2026-08-07,NOMURA-BROKER,RECEIVED,TRAIN
TRD101504,2026-08-19,ICICIBANK,INE101504,ICICIBANK,200,1246.71,249342.0,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-20,BUY,1246.71,200,2026-08-19,ICICI-CUST,RECEIVED,TRAIN
TRD101505,2026-08-10,RELIANCE,INE101505,RELIANCE,1000,2838.9,2838900.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-11,SELL,2838.9,1000,2026-08-10,ICICI-CUST,RECEIVED,TEST
TRD101506,2026-08-13,BHARTIARTL,INE101506,BHARTIARTL,500,1687.26,843630.0,NOMURA-BROKER,EQ-ALPHA-03,BOOKED,2026-08-14,BUY,1687.26,550,2026-08-13,NOMURA-BROKER,RECEIVED,TRAIN
TRD101507,2026-08-17,WIPRO,INE101507,WIPRO,200,609.32,121864.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-18,BUY,609.32,200,2026-08-17,ICICI-CUST,RECEIVED,TRAIN
TRD101508,2026-08-02,AXISBANK,INE101508,AXISBANK,1500,1179.98,1769970.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-03,BUY,1179.98,1500,2026-08-02,KOTAK-CUST,RECEIVED,TRAIN
TRD101509,2026-08-21,KOTAKBANK,INE101509,KOTAKBANK,2000,1947.46,3894920.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-22,BUY,1947.46,2000,2026-08-21,ICICI-CUST,RECEIVED,TRAIN
TRD101510,2026-08-06,HINDUNILVR,INE101510,HINDUNILVR,250,2752.98,688245.0,MORGANSTANLEY-BROKER,EQ-ALPHA-03,BOOKED,2026-08-07,SELL,2752.98,250,2026-08-06,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101511,2026-08-12,HINDUNILVR,INE101511,HINDUNILVR,250,2741.18,685295.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,BUY,2769.01,325,2026-08-12,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101512,2026-08-20,TATASTEEL,INE101512,TATASTEEL,1500,172.0,258000.0,MORGANSTANLEY-BROKER,EQ-CORE-01,BOOKED,2026-08-21,BUY,172.0,1500,2026-08-20,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101513,2026-08-01,AXISBANK,INE101513,AXISBANK,2000,1175.5,2351000.0,HDFC-CUST,EQ-ALPHA-03,BOOKED,2026-08-02,BUY,1175.5,2000,2026-08-01,HDFC-CUST,RECEIVED,TEST
TRD101514,2026-08-06,ITC,INE101514,ITC,200,468.69,93738.0,KOTAK-CUST,EQ-CORE-02,BOOKED,2026-08-07,BUY,468.69,200,2026-08-06,KOTAK-CUST,RECEIVED,TRAIN
TRD101515,2026-08-03,ICICIBANK,INE101515,ICICIBANK,1000,1238.98,1238980.0,HDFC-CUST,EQ-INDEX-04,BOOKED,2026-08-04,SELL,1238.98,1000,2026-08-03,HDFC-CUST,RECEIVED,TRAIN
TRD101516,2026-08-15,ITC,INE101516,ITC,750,470.13,352597.5,NOMURA-BROKER,EQ-CORE-02,BOOKED,2026-08-16,BUY,470.13,750,2026-08-15,NOMURA-BROKER,RECEIVED,TEST
TRD101517,2026-08-10,AXISBANK,INE101517,AXISBANK,2000,1174.82,2349640.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-11,BUY,1174.82,2000,2026-08-10,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101518,2026-08-20,ITC,INE101518,ITC,1000,468.96,468960.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-21,BUY,468.96,1000,2026-08-20,KOTAK-CUST,RECEIVED,TRAIN
TRD101519,2026-08-09,KOTAKBANK,INE101519,KOTAKBANK,1500,1955.82,2933730.0,NOMURA-BROKER,EQ-CORE-01,BOOKED,2026-08-10,BUY,1955.82,1500,2026-08-09,NOMURA-BROKER,RECEIVED,TEST
TRD101520,2026-08-18,WIPRO,INE101520,WIPRO,500,611.57,305785.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-19,BUY,611.57,500,2026-08-18,ICICI-CUST,RECEIVED,TRAIN
TRD101521,2026-08-13,ICICIBANK,INE101521,ICICIBANK,1500,1236.56,1854840.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-14,SELL,1236.56,1500,2026-08-13,ICICI-CUST,RECEIVED,TRAIN
TRD101522,2026-08-12,MARUTI,INE101522,MARUTI,2000,13001.96,26003920.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-13,SELL,13001.96,2000,2026-08-12,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101523,2026-08-04,TCS,INE101523,TCS,200,4107.57,821514.0,DEUTSCHE-BROKER,EQ-INDEX-04,BOOKED,2026-08-05,BUY,4107.57,200,2026-08-04,DEUTSCHE-BROKER,RECEIVED,TRAIN
TRD101524,2026-08-11,BHARTIARTL,INE101524,BHARTIARTL,1000,1683.04,1683040.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-12,BUY,1683.04,1000,2026-08-11,MORGANSTANLEY-BROKER,RECEIVED,TEST
TRD101525,2026-08-15,WIPRO,INE101525,WIPRO,2000,608.0,1216000.0,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-16,SELL,608.0,2000,2026-08-15,ICICI-CUST,RECEIVED,TRAIN
TRD101526,2026-08-02,INFY,INE101526,INFY,500,1886.9,943450.0,MORGANSTANLEY-BROKER,EQ-INDEX-04,BOOKED,2026-08-03,BUY,,,,,MISSING,TEST
TRD101527,2026-08-16,TATASTEEL,INE101527,TATASTEEL,1000,172.95,172950.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-17,BUY,172.95,1000,2026-08-16,HDFC-CUST,RECEIVED,TRAIN
TRD101528,2026-08-14,MARUTI,INE101528,MARUTI,100,13038.75,1303875.0,KOTAK-CUST,EQ-ALPHA-03,BOOKED,2026-08-15,BUY,13038.75,100,2026-08-14,KOTAK-CUST,RECEIVED,TRAIN
TRD101529,2026-08-13,TCS,INE101529,TCS,250,4103.0,1025750.0,ICICI-CUST,EQ-ALPHA-03,BOOKED,2026-08-14,SELL,4103.0,250,2026-08-13,NOMURA-BROKER,RECEIVED,TRAIN
TRD101530,2026-08-09,MARUTI,INE101530,MARUTI,1500,12983.22,19474830.0,HDFC-CUST,EQ-CORE-01,BOOKED,2026-08-10,BUY,12983.22,1500,2026-08-09,HDFC-CUST,RECEIVED,TEST
TRD101531,2026-08-10,TATASTEEL,INE101531,TATASTEEL,1500,172.18,258270.0,HDFC-CUST,EQ-CORE-02,BOOKED,2026-08-11,SELL,172.18,1500,2026-08-10,HDFC-CUST,RECEIVED,TEST
TRD101532,2026-08-06,BHARTIARTL,INE101532,BHARTIARTL,2000,1689.99,3379980.0,NOMURA-BROKER,EQ-INDEX-04,BOOKED,2026-08-07,SELL,1689.99,2000,2026-08-06,NOMURA-BROKER,RECEIVED,TEST
TRD101533,2026-08-18,TATASTEEL,INE101533,TATASTEEL,1500,173.01,259515.0,MORGANSTANLEY-BROKER,EQ-CORE-02,BOOKED,2026-08-19,BUY,173.01,1500,2026-08-18,MORGANSTANLEY-BROKER,RECEIVED,TRAIN
TRD101534,2026-08-11,WIPRO,INE101534,WIPRO,250,609.27,152317.5,ICICI-CUST,EQ-CORE-02,BOOKED,2026-08-12,SELL,609.27,250,2026-08-11,ICICI-CUST,RECEIVED,TRAIN
TRD101535,2026-08-11,TATASTEEL,INE101535,TATASTEEL,250,172.45,43112.5,ICICI-CUST,EQ-INDEX-04,BOOKED,2026-08-12,SELL,172.45,250,2026-08-11,ICICI-CUST,RECEIVED,TRAIN
