doc_id,break_id,trade_id,symbol,quantity,price,counterparty,settlement_date,break_type,mismatch_type,root_cause,severity,corporate_action_type,template_used
doc_0641,BRK00947,TRD101935,LT,2000,3685.8,NOMURA-BROKER,2026-08-15,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0642,BRK00951,TRD101941,HINDUNILVR,1500,2740.81,NOMURA-BROKER,2026-08-19,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0643,BRK00961,TRD101964,LT,1000,3696.88,KOTAK-CUST,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0644,BRK00965,TRD101977,INFY,250,1894.87,KOTAK-CUST,2026-08-07,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0645,BRK00972,TRD101990,KOTAKBANK,100,1962.26,HDFC-CUST,2026-08-09,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0646,BRK00973,TRD101991,RELIANCE,2000,2850.04,HDFC-CUST,2026-08-13,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0647,BRK00984,TRD102010,KOTAKBANK,2000,1951.77,MORGANSTANLEY-BROKER,2026-08-05,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0648,BRK00987,TRD102017,HDFCBANK,2000,1670.53,NOMURA-BROKER,2026-08-15,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0649,BRK00994,TRD102024,SBIN,1000,844.35,KOTAK-CUST,2026-08-09,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0650,BRK00995,TRD102025,SBIN,2000,847.28,KOTAK-CUST,2026-08-22,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0651,BRK01000,TRD102033,INFY,1000,1890.92,HDFC-CUST,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0652,BRK01004,TRD102047,WIPRO,250,613.32,NOMURA-BROKER,2026-08-08,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0653,BRK01008,TRD102051,HDFCBANK,250,1680.82,NOMURA-BROKER,2026-08-02,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0654,BRK01012,TRD102057,KOTAKBANK,1000,1947.79,MORGANSTANLEY-BROKER,2026-08-02,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0655,BRK01017,TRD102069,BHARTIARTL,1500,1683.34,DEUTSCHE-BROKER,2026-08-02,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0656,BRK01019,TRD102073,SBIN,100,848.34,NOMURA-BROKER,2026-08-15,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0657,BRK01026,TRD102093,MARUTI,500,12993.2,MORGANSTANLEY-BROKER,2026-08-11,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0658,BRK01028,TRD102095,WIPRO,1000,609.56,ICICI-CUST,2026-08-06,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0659,BRK01029,TRD102097,HINDUNILVR,100,2747.35,ICICI-CUST,2026-08-04,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0660,BRK01032,TRD102104,BHARTIARTL,2000,1688.09,NOMURA-BROKER,2026-08-12,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0661,BRK01034,TRD102106,TATASTEEL,2000,172.53,KOTAK-CUST,2026-08-15,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0662,BRK01038,TRD102123,ICICIBANK,200,1239.0,ICICI-CUST,2026-08-17,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0663,BRK01041,TRD102128,BHARTIARTL,500,1697.24,DEUTSCHE-BROKER,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0664,BRK01053,TRD102150,SBIN,1500,845.29,DEUTSCHE-BROKER,2026-08-16,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0665,BRK01055,TRD102158,BHARTIARTL,2000,1682.17,NOMURA-BROKER,2026-08-11,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0666,BRK01059,TRD102163,LT,1000,3682.99,NOMURA-BROKER,2026-08-12,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0667,BRK01063,TRD102170,AXISBANK,500,1184.08,HDFC-CUST,2026-08-22,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0668,BRK01066,TRD102173,INFY,750,1881.33,NOMURA-BROKER,2026-08-22,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0669,BRK01067,TRD102174,SBIN,2000,847.93,DEUTSCHE-BROKER,2026-08-06,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0670,BRK01070,TRD102180,AXISBANK,100,1184.77,NOMURA-BROKER,2026-08-03,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0671,BRK01073,TRD102186,KOTAKBANK,500,1955.28,HDFC-CUST,2026-08-03,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0672,BRK01077,TRD102193,HDFCBANK,1000,1681.87,ICICI-CUST,2026-08-14,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0673,BRK01080,TRD102202,ITC,1500,469.97,ICICI-CUST,2026-08-07,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0674,BRK01082,TRD102210,WIPRO,750,611.69,KOTAK-CUST,2026-08-08,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0675,BRK01091,TRD102229,WIPRO,750,609.39,HDFC-CUST,2026-08-13,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0676,BRK01092,TRD102232,HINDUNILVR,200,2743.48,MORGANSTANLEY-BROKER,2026-08-20,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0677,BRK01095,TRD102236,LT,2000,3669.72,ICICI-CUST,2026-08-15,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0678,BRK01096,TRD102237,AXISBANK,100,1185.39,ICICI-CUST,2026-08-16,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0679,BRK01100,TRD102245,ITC,1000,470.28,ICICI-CUST,2026-08-15,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0680,BRK01101,TRD102251,RELIANCE,1000,2837.96,ICICI-CUST,2026-08-02,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0681,BRK01107,TRD102262,TATASTEEL,750,173.06,MORGANSTANLEY-BROKER,2026-08-17,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0682,BRK01108,TRD102264,LT,200,3671.01,KOTAK-CUST,2026-08-10,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0683,BRK01110,TRD102268,KOTAKBANK,1000,1959.86,KOTAK-CUST,2026-08-19,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0684,BRK01114,TRD102272,ICICIBANK,200,1237.73,MORGANSTANLEY-BROKER,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0685,BRK01116,TRD102274,LT,1500,3669.08,DEUTSCHE-BROKER,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0686,BRK01118,TRD102277,INFY,200,1898.35,HDFC-CUST,2026-08-15,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0687,BRK01130,TRD102312,BHARTIARTL,750,1688.26,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0688,BRK01139,TRD102330,TCS,2000,4133.59,MORGANSTANLEY-BROKER,2026-08-12,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0689,BRK01148,TRD102348,TCS,2000,4125.12,HDFC-CUST,2026-08-10,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0690,BRK01151,TRD102353,AXISBANK,200,1176.09,HDFC-CUST,2026-08-16,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0691,BRK01157,TRD102371,HINDUNILVR,750,2746.57,DEUTSCHE-BROKER,2026-08-19,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0692,BRK01165,TRD102380,ITC,750,470.24,ICICI-CUST,2026-08-13,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0693,BRK01167,TRD102383,TATASTEEL,1000,171.64,DEUTSCHE-BROKER,2026-08-14,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0694,BRK01171,TRD102391,LT,1500,3672.55,ICICI-CUST,2026-08-05,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0695,BRK01173,TRD102394,RELIANCE,100,2864.22,HDFC-CUST,2026-08-12,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0696,BRK01177,TRD102400,AXISBANK,100,1175.61,ICICI-CUST,2026-08-17,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0697,BRK01178,TRD102404,RELIANCE,750,2852.69,DEUTSCHE-BROKER,2026-08-08,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0698,BRK01180,TRD102406,INFY,1500,1899.25,MORGANSTANLEY-BROKER,2026-08-15,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0699,BRK01187,TRD102426,RELIANCE,2000,2841.76,NOMURA-BROKER,2026-08-05,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0700,BRK01220,TRD102491,TCS,2000,4131.4,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0701,BRK01224,TRD102504,HDFCBANK,2000,1682.5,DEUTSCHE-BROKER,2026-08-15,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0702,BRK01254,TRD102577,WIPRO,100,612.12,KOTAK-CUST,2026-08-19,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0703,BRK01255,TRD102581,ICICIBANK,250,1244.25,KOTAK-CUST,2026-08-12,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0704,BRK01256,TRD102582,INFY,1500,1889.56,HDFC-CUST,2026-08-14,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0705,BRK01259,TRD102589,KOTAKBANK,2000,1956.07,MORGANSTANLEY-BROKER,2026-08-14,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0706,BRK01265,TRD102601,SBIN,250,843.36,MORGANSTANLEY-BROKER,2026-08-18,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0707,BRK01267,TRD102604,ICICIBANK,250,1236.31,MORGANSTANLEY-BROKER,2026-08-12,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0708,BRK01268,TRD102606,INFY,250,1886.61,ICICI-CUST,2026-08-21,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0709,BRK01271,TRD102611,LT,250,3686.85,KOTAK-CUST,2026-08-11,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0710,BRK01273,TRD102615,HINDUNILVR,250,2751.3,NOMURA-BROKER,2026-08-05,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0711,BRK01277,TRD102619,LT,250,3689.97,MORGANSTANLEY-BROKER,2026-08-14,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0712,BRK01283,TRD102625,ITC,500,470.9,MORGANSTANLEY-BROKER,2026-08-22,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0713,BRK01284,TRD102626,SBIN,250,842.83,MORGANSTANLEY-BROKER,2026-08-20,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0714,BRK01288,TRD102636,INFY,100,1896.2,HDFC-CUST,2026-08-05,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0715,BRK01291,TRD102642,ITC,200,468.18,HDFC-CUST,2026-08-07,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0716,BRK01293,TRD102644,TCS,750,4108.34,NOMURA-BROKER,2026-08-10,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0717,BRK01311,TRD102669,ICICIBANK,1500,1245.06,KOTAK-CUST,2026-08-09,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0718,BRK01316,TRD102675,AXISBANK,100,1184.6,KOTAK-CUST,2026-08-05,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0719,BRK01319,TRD102681,RELIANCE,500,2839.68,KOTAK-CUST,2026-08-02,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0720,BRK01322,TRD102688,MARUTI,750,12989.63,HDFC-CUST,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0721,BRK01325,TRD102698,BHARTIARTL,100,1696.16,NOMURA-BROKER,2026-08-02,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0722,BRK01331,TRD102718,LT,250,3661.76,HDFC-CUST,2026-08-20,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0723,BRK01336,TRD102724,HDFCBANK,100,1682.21,MORGANSTANLEY-BROKER,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0724,BRK01338,TRD102727,MARUTI,500,13005.57,ICICI-CUST,2026-08-10,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0725,BRK01354,TRD102754,RELIANCE,100,2839.34,MORGANSTANLEY-BROKER,2026-08-20,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0726,BRK01355,TRD102755,WIPRO,2000,613.35,HDFC-CUST,2026-08-06,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0727,BRK01356,TRD102757,WIPRO,1500,612.14,NOMURA-BROKER,2026-08-07,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0728,BRK01357,TRD102759,WIPRO,2000,609.39,KOTAK-CUST,2026-08-15,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0729,BRK01360,TRD102769,HINDUNILVR,200,2748.53,HDFC-CUST,2026-08-14,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0730,BRK01365,TRD102776,RELIANCE,1000,2843.12,ICICI-CUST,2026-08-21,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
doc_0731,BRK01367,TRD102778,TATASTEEL,100,172.12,DEUTSCHE-BROKER,2026-08-12,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0732,BRK01370,TRD102784,LT,100,3687.94,HDFC-CUST,2026-08-19,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0733,BRK01377,TRD102797,ICICIBANK,200,1243.39,KOTAK-CUST,2026-08-09,SETTLEMENT,SETL_LATE_COUNTERPARTY,Counterparty has not settled by the expected date,P1,,template_mt54x_settlement
doc_0734,BRK01385,TRD102820,TCS,1500,4138.95,KOTAK-CUST,2026-08-19,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0735,BRK01395,TRD102832,KOTAKBANK,250,1947.27,HDFC-CUST,2026-08-11,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0736,BRK01403,TRD102852,WIPRO,1000,611.23,NOMURA-BROKER,2026-08-09,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0737,BRK01410,TRD102866,ITC,750,467.42,NOMURA-BROKER,2026-08-03,SETTLEMENT,SETL_WRONG_SSI,Settlement instruction references the wrong SSI/beneficiary account - the payment-failure flagship scenario,P0,,template_mt54x_settlement
doc_0738,BRK01429,TRD102897,KOTAKBANK,250,1965.3,DEUTSCHE-BROKER,2026-08-04,SETTLEMENT,SETL_INCORRECT_DATE,Settlement recorded against the wrong date (holiday-calendar-style off-by-one),P2,,template_mt54x_settlement
doc_0739,BRK01432,TRD102901,ITC,100,468.91,DEUTSCHE-BROKER,2026-08-13,SETTLEMENT,SETL_MISSING_INSTRUCTION,No settlement instruction was ever issued,P0,,template_mt54x_settlement
