cash_id,trade_id,account,currency,amount,expected_amount,value_date,transaction_type,status,split
1700,TRD101668,ACC-EQ-CORE-02,INR,1256287.5,1256287.5,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1701,TRD101669,ACC-EQ-CORE-01,INR,841700.0,841700.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1702,TRD101670,ACC-EQ-CORE-01,INR,715427.5,715427.5,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1703,TRD101671,ACC-EQ-INDEX-04,INR,3768880.0,3768880.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1704,TRD101672,ACC-EQ-INDEX-04,INR,212037.5,212037.5,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1705,TRD101673,ACC-EQ-CORE-01,INR,235170.0,235170.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1706,TRD101674,ACC-EQ-CORE-01,INR,233400.0,233400.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1707,TRD101675,ACC-EQ-ALPHA-03,INR,9776107.5,9776107.5,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1708,TRD101676,ACC-EQ-CORE-02,INR,3260190.0,3260190.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1709,TRD101677,ACC-EQ-INDEX-04,INR,169118.0,169118.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1710,TRD101678,ACC-EQ-CORE-02,INR,194655.0,194655.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1711,TRD101679,ACC-EQ-ALPHA-03,INR,17183.0,17183.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1712,TRD101680,ACC-EQ-CORE-01,INR,3336100.0,3336100.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1713,TRD101681,ACC-EQ-INDEX-04,INR,6187185.0,6187185.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1714,TRD101682,ACC-EQ-CORE-02,INR,123589.0,123589.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1715,TRD101683,ACC-EQ-CORE-01,INR,3374160.0,3374160.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1716,TRD101684,ACC-EQ-CORE-01,INR,1373270.0,1373270.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1717,TRD101685,ACC-EQ-INDEX-04,INR,4287105.0,4287105.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1718,TRD101686,ACC-EQ-ALPHA-03,INR,8210020.0,8210020.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1719,TRD101687,ACC-EQ-CORE-01,INR,1273710.0,1273710.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1720,TRD101688,ACC-EQ-CORE-01,INR,2519025.0,2519025.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1721,TRD101689,ACC-EQ-CORE-02,INR,6510290.0,6510290.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1722,TRD101690,ACC-EQ-CORE-02,INR,1411252.5,1411252.5,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1724,TRD101692,ACC-EQ-INDEX-04,INR,620370.0,620370.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1725,TRD101693,ACC-EQ-ALPHA-03,INR,579251.4,636540.0,2026-08-09,SETTLEMENT,MATCHED,TEST
1726,TRD101694,ACC-EQ-INDEX-04,INR,121526.0,121526.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1727,TRD101695,ACC-EQ-ALPHA-03,INR,2068865.0,2068865.0,2026-08-18,SETTLEMENT,MATCHED,TEST
1728,TRD101696,ACC-EQ-CORE-02,INR,4130020.0,4130020.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1729,TRD101697,ACC-EQ-CORE-01,INR,3929120.0,3929120.0,2026-08-02,SETTLEMENT,MATCHED,TEST
1730,TRD101698,ACC-EQ-ALPHA-03,INR,1857480.0,1857480.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1731,TRD101699,ACC-EQ-CORE-01,INR,47060.0,47060.0,2026-08-14,SETTLEMENT,MATCHED,TEST
1732,TRD101700,ACC-EQ-CORE-01,INR,2504865.0,2504865.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1733,TRD101701,ACC-EQ-ALPHA-03,INR,2862960.0,2862960.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1734,TRD101702,ACC-EQ-INDEX-04,GBP,279605.46,274123.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1735,TRD101703,ACC-EQ-INDEX-04,INR,549412.0,549412.0,2026-08-11,SETTLEMENT,MATCHED,TEST
1736,TRD101703,ACC-EQ-INDEX-04,INR,549412.0,549412.0,2026-08-11,SETTLEMENT,MATCHED,TEST
1737,TRD101704,ACC-EQ-CORE-02,INR,882202.5,882202.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1738,TRD101705,ACC-EQ-CORE-02,INR,17207.0,17207.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1739,TRD101706,ACC-EQ-ALPHA-03,INR,1262550.0,1262550.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1740,TRD101707,ACC-EQ-ALPHA-03,INR,273528.0,273528.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1742,TRD101709,ACC-EQ-INDEX-04,INR,2849940.0,2849940.0,2026-08-19,SETTLEMENT,MATCHED,TEST
1743,TRD101710,ACC-EQ-ALPHA-03,INR,235522.0,235522.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1744,TRD101711,ACC-EQ-INDEX-04,INR,116942.5,116942.5,2026-08-10,SETTLEMENT,MATCHED,TEST
1745,TRD101712,ACC-EQ-CORE-01,INR,417320.0,417320.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1746,TRD101713,ACC-EQ-ALPHA-03,EUR,418989.48,410774.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1747,TRD101714,ACC-EQ-CORE-01,INR,1831995.0,1831995.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1748,TRD101715,ACC-EQ-CORE-01,INR,368385.0,368385.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1749,TRD101716,ACC-EQ-ALPHA-03,INR,821982.0,821982.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1750,TRD101717,ACC-EQ-ALPHA-03,INR,6204360.0,6204360.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1751,TRD101718,ACC-EQ-ALPHA-03,INR,1273440.0,1273440.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1752,TRD101719,ACC-EQ-CORE-01,INR,1881690.0,1881690.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1753,TRD101720,ACC-EQ-ALPHA-03,INR,591945.0,591945.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1754,TRD101721,ACC-EQ-CORE-01,INR,169305.0,169305.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1755,TRD101722,ACC-EQ-INDEX-04,INR,86280.0,86280.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1756,TRD101723,ACC-EQ-INDEX-04,INR,1299390.0,1299390.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1757,TRD101724,ACC-EQ-ALPHA-03,INR,622485.0,622485.0,2026-08-11,SETTLEMENT,MATCHED,TEST
1758,TRD101725,ACC-EQ-CORE-01,INR,2738210.0,2738210.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1759,TRD101726,ACC-EQ-CORE-01,INR,702375.0,702375.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1760,TRD101727,ACC-EQ-CORE-02,INR,3915520.0,3915520.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1761,TRD101728,ACC-EQ-CORE-02,INR,86465.0,86465.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1762,TRD101729,ACC-EQ-INDEX-04,INR,2611040.62,2055937.5,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1763,TRD101730,ACC-EQ-CORE-02,INR,920737.5,920737.5,2026-08-22,SETTLEMENT,MATCHED,TEST
1764,TRD101731,ACC-EQ-INDEX-04,INR,709922.5,709922.5,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1765,TRD101732,ACC-EQ-CORE-02,INR,189661.0,189661.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1766,TRD101733,ACC-EQ-INDEX-04,INR,2846910.0,2846910.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1767,TRD101734,ACC-EQ-CORE-01,INR,456015.0,456015.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1768,TRD101735,ACC-EQ-INDEX-04,INR,4139290.0,4139290.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1769,TRD101736,ACC-EQ-CORE-01,INR,2486560.0,2486560.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1770,TRD101737,ACC-EQ-INDEX-04,INR,17261.0,17261.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1771,TRD101738,ACC-EQ-CORE-01,INR,1685740.0,1685740.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1772,TRD101739,ACC-EQ-INDEX-04,INR,2477660.0,2477660.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1773,TRD101740,ACC-EQ-CORE-01,INR,1266105.0,1266105.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1774,TRD101741,ACC-EQ-CORE-01,INR,1268752.5,1268752.5,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1776,TRD101743,ACC-EQ-CORE-01,INR,43022.5,43022.5,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1778,TRD101745,ACC-EQ-CORE-02,INR,118568.0,118568.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1779,TRD101746,ACC-EQ-INDEX-04,INR,46829.0,46829.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1780,TRD101747,ACC-EQ-CORE-01,INR,923082.5,923082.5,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1781,TRD101748,ACC-EQ-ALPHA-03,INR,258660.0,258660.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1782,TRD101749,ACC-EQ-CORE-01,INR,169534.0,169534.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1783,TRD101750,ACC-EQ-CORE-01,INR,1886070.0,1886070.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1784,TRD101751,ACC-EQ-CORE-02,INR,17234.0,17234.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1785,TRD101752,ACC-EQ-CORE-02,INR,195073.0,195073.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1786,TRD101753,ACC-EQ-INDEX-04,INR,2472940.0,2472940.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1787,TRD101754,ACC-EQ-CORE-02,INR,946425.0,946425.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1788,TRD101755,ACC-EQ-CORE-02,INR,338048.0,338048.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1789,TRD101756,ACC-EQ-CORE-02,INR,1269240.0,1269240.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1790,TRD101757,ACC-EQ-INDEX-04,INR,117667.5,117667.5,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1791,TRD101758,ACC-EQ-ALPHA-03,INR,4122435.0,4122435.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1792,TRD101759,ACC-EQ-INDEX-04,INR,336590.0,336590.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1793,TRD101760,ACC-EQ-CORE-01,INR,2503140.0,2503140.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1794,TRD101761,ACC-EQ-INDEX-04,INR,917400.0,917400.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1795,TRD101762,ACC-EQ-CORE-01,INR,2132910.0,2132910.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1796,TRD101763,ACC-EQ-INDEX-04,INR,1239700.0,1239700.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1797,TRD101764,ACC-EQ-CORE-01,INR,17205.0,17205.0,2026-08-09,SETTLEMENT,MATCHED,TEST
1798,TRD101765,ACC-EQ-CORE-02,INR,701385.0,701385.0,2026-08-07,SETTLEMENT,MATCHED,TEST
1799,TRD101766,ACC-EQ-CORE-01,INR,1175870.0,1175870.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1800,TRD101767,ACC-EQ-CORE-01,INR,4137740.0,4137740.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1801,TRD101768,ACC-EQ-CORE-02,INR,424850.0,424850.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1802,TRD101769,ACC-EQ-CORE-02,INR,689217.5,689217.5,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1803,TRD101770,ACC-EQ-INDEX-04,USD,274593.6,286035.0,2026-08-18,SETTLEMENT,MATCHED,TEST
1804,TRD101771,ACC-EQ-CORE-02,INR,711080.0,711080.0,2026-08-02,SETTLEMENT,MATCHED,TEST
1805,TRD101772,ACC-EQ-INDEX-04,INR,248936.0,248936.0,2026-08-14,SETTLEMENT,MATCHED,TEST
1806,TRD101773,ACC-EQ-INDEX-04,INR,9770242.5,9770242.5,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1807,TRD101774,ACC-EQ-CORE-02,INR,709742.5,709742.5,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1808,TRD101775,ACC-EQ-ALPHA-03,INR,2743540.0,2743540.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1809,TRD101776,ACC-EQ-INDEX-04,INR,334250.0,334250.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1810,TRD101776,ACC-EQ-INDEX-04,INR,334250.0,334250.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1811,TRD101777,ACC-EQ-ALPHA-03,INR,1853625.0,1853625.0,2026-08-15,SETTLEMENT,MATCHED,TEST
1812,TRD101778,ACC-EQ-INDEX-04,INR,619670.0,619670.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1813,TRD101779,ACC-EQ-INDEX-04,INR,548858.0,548858.0,2026-08-20,SETTLEMENT,MATCHED,TEST
1814,TRD101780,ACC-EQ-ALPHA-03,GBP,435974.7,468790.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1815,TRD101781,ACC-EQ-INDEX-04,INR,376530.0,376530.0,2026-08-07,SETTLEMENT,MATCHED,TEST
1816,TRD101782,ACC-EQ-CORE-02,INR,1029190.0,1029190.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1817,TRD101783,ACC-EQ-ALPHA-03,INR,5477580.0,5477580.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1818,TRD101784,ACC-EQ-CORE-01,INR,2855890.0,2855890.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1819,TRD101785,ACC-EQ-INDEX-04,INR,305955.0,305955.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1820,TRD101786,ACC-EQ-CORE-01,INR,976110.0,976110.0,2026-08-17,SETTLEMENT,MATCHED,TEST
1821,TRD101787,ACC-EQ-CORE-01,INR,337660.0,337660.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1822,TRD101788,ACC-EQ-INDEX-04,INR,3362780.0,3362780.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1823,TRD101789,ACC-EQ-INDEX-04,INR,3766980.0,3766980.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1824,TRD101790,ACC-EQ-ALPHA-03,INR,248000.0,248000.0,2026-08-11,SETTLEMENT,MATCHED,TEST
1825,TRD101791,ACC-EQ-ALPHA-03,INR,1181000.0,1181000.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1826,TRD101792,ACC-EQ-INDEX-04,INR,2746130.0,2746130.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1827,TRD101793,ACC-EQ-INDEX-04,INR,173190.0,173190.0,2026-08-06,SETTLEMENT,MATCHED,TEST
1828,TRD101794,ACC-EQ-CORE-01,INR,1264335.0,1264335.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1830,TRD101796,ACC-EQ-CORE-01,INR,412590.0,412590.0,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1831,TRD101797,ACC-EQ-ALPHA-03,INR,976335.0,976335.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1832,TRD101798,ACC-EQ-INDEX-04,INR,19486440.0,19486440.0,2026-08-11,SETTLEMENT,MATCHED,TRAIN
1834,TRD101800,ACC-EQ-INDEX-04,INR,1418625.0,1418625.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1835,TRD101801,ACC-EQ-INDEX-04,INR,889320.0,889320.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1836,TRD101802,ACC-EQ-CORE-02,INR,189566.0,189566.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1837,TRD101803,ACC-EQ-CORE-01,INR,3794760.0,3794760.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1838,TRD101804,ACC-EQ-ALPHA-03,INR,7354800.0,7354800.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1839,TRD101805,ACC-EQ-INDEX-04,INR,2509710.0,2509710.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1840,TRD101806,ACC-EQ-CORE-02,INR,1241180.0,1241180.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1841,TRD101807,ACC-EQ-INDEX-04,INR,153105.0,153105.0,2026-08-19,SETTLEMENT,MATCHED,TEST
1842,TRD101808,ACC-EQ-ALPHA-03,INR,391366.0,391366.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1844,TRD101810,ACC-EQ-CORE-01,INR,589430.0,589430.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1845,TRD101811,ACC-EQ-ALPHA-03,INR,469020.0,469020.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1846,TRD101812,ACC-EQ-ALPHA-03,INR,4137880.0,4137880.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1847,TRD101812,ACC-EQ-ALPHA-03,INR,4137880.0,4137880.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1848,TRD101813,ACC-EQ-ALPHA-03,INR,1468852.5,1468852.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1849,TRD101814,ACC-EQ-INDEX-04,INR,196491.0,196491.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1850,TRD101815,ACC-EQ-CORE-01,INR,117195.0,117195.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1851,TRD101816,ACC-EQ-CORE-02,INR,84655.0,84655.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1852,TRD101817,ACC-EQ-INDEX-04,INR,6201780.0,6201780.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1853,TRD101817,ACC-EQ-INDEX-04,INR,6201780.0,6201780.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1854,TRD101818,ACC-EQ-CORE-01,INR,169726.0,169726.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1855,TRD101819,ACC-EQ-ALPHA-03,INR,13031630.0,13031630.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1856,TRD101820,ACC-EQ-CORE-02,INR,2931090.0,2931090.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
1857,TRD101821,ACC-EQ-ALPHA-03,INR,455857.5,455857.5,2026-08-16,SETTLEMENT,MATCHED,TEST
1858,TRD101822,ACC-EQ-ALPHA-03,INR,912525.0,912525.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1859,TRD101823,ACC-EQ-INDEX-04,INR,4119360.0,4119360.0,2026-08-04,SETTLEMENT,MATCHED,TRAIN
1860,TRD101824,ACC-EQ-ALPHA-03,INR,821534.0,821534.0,2026-08-04,SETTLEMENT,MATCHED,TEST
1861,TRD101825,ACC-EQ-ALPHA-03,INR,688382.5,688382.5,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1862,TRD101826,ACC-EQ-CORE-02,INR,2056415.0,2056415.0,2026-08-22,SETTLEMENT,MATCHED,TEST
1863,TRD101827,ACC-EQ-CORE-02,INR,4284555.0,4284555.0,2026-08-07,SETTLEMENT,MATCHED,TEST
1864,TRD101828,ACC-EQ-CORE-02,USD,907397.45,848035.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1865,TRD101829,ACC-EQ-ALPHA-03,INR,2475760.0,2475760.0,2026-08-17,SETTLEMENT,MATCHED,TEST
1866,TRD101830,ACC-EQ-INDEX-04,INR,5509300.0,5509300.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1867,TRD101831,ACC-EQ-ALPHA-03,GBP,1886143.2,1849160.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1868,TRD101832,ACC-EQ-CORE-02,INR,631605.0,631605.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1869,TRD101833,ACC-EQ-CORE-02,INR,124604.0,124604.0,2026-08-18,SETTLEMENT,MATCHED,TEST
1870,TRD101834,ACC-EQ-INDEX-04,INR,3783880.0,3783880.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1871,TRD101835,ACC-EQ-INDEX-04,INR,169338.0,169338.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1872,TRD101836,ACC-EQ-ALPHA-03,INR,846850.0,846850.0,2026-08-05,SETTLEMENT,MATCHED,TRAIN
1873,TRD101837,ACC-EQ-INDEX-04,INR,3782360.0,3782360.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1874,TRD101838,ACC-EQ-ALPHA-03,INR,915285.0,915285.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1875,TRD101839,ACC-EQ-CORE-01,INR,701940.0,701940.0,2026-08-09,SETTLEMENT,MATCHED,TEST
1876,TRD101840,ACC-EQ-CORE-01,INR,1273552.5,1273552.5,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1877,TRD101841,ACC-EQ-CORE-02,INR,923922.5,923922.5,2026-08-21,SETTLEMENT,MATCHED,TRAIN
1878,TRD101842,ACC-EQ-ALPHA-03,INR,1895750.0,1895750.0,2026-08-03,SETTLEMENT,MATCHED,TEST
1879,TRD101843,ACC-EQ-CORE-01,INR,2744470.0,2744470.0,2026-08-07,SETTLEMENT,MATCHED,TEST
1880,TRD101844,ACC-EQ-CORE-02,INR,417967.5,417967.5,2026-08-04,SETTLEMENT,MATCHED,TEST
1881,TRD101845,ACC-EQ-ALPHA-03,INR,338838.0,338838.0,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1882,TRD101846,ACC-EQ-INDEX-04,INR,117042.5,117042.5,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1883,TRD101847,ACC-EQ-CORE-02,INR,345480.0,345480.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1884,TRD101848,ACC-EQ-ALPHA-03,INR,421832.5,421832.5,2026-08-06,SETTLEMENT,MATCHED,TRAIN
1885,TRD101849,ACC-EQ-ALPHA-03,INR,19488870.0,19488870.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1886,TRD101850,ACC-EQ-CORE-02,INR,195026.0,195026.0,2026-08-21,SETTLEMENT,MATCHED,TEST
1887,TRD101851,ACC-EQ-INDEX-04,INR,845610.0,845610.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1888,TRD101852,ACC-EQ-CORE-02,INR,974310.0,974310.0,2026-08-08,SETTLEMENT,MATCHED,TRAIN
1889,TRD101853,ACC-EQ-INDEX-04,INR,337538.0,337538.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1890,TRD101854,ACC-EQ-ALPHA-03,INR,929550.0,929550.0,2026-08-17,SETTLEMENT,MATCHED,TRAIN
1891,TRD101855,ACC-EQ-INDEX-04,INR,472095.0,472095.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1892,TRD101856,ACC-EQ-CORE-02,INR,169384.0,169384.0,2026-08-14,SETTLEMENT,MATCHED,TRAIN
1893,TRD101857,ACC-EQ-INDEX-04,INR,2840730.0,2840730.0,2026-08-02,SETTLEMENT,MATCHED,TEST
1894,TRD101858,ACC-EQ-CORE-01,INR,274019.0,274019.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1895,TRD101859,ACC-EQ-ALPHA-03,INR,3690490.0,3690490.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1896,TRD101860,ACC-EQ-CORE-01,INR,689700.0,689700.0,2026-08-19,SETTLEMENT,MATCHED,TRAIN
1897,TRD101861,ACC-EQ-CORE-02,INR,2863280.0,2863280.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1898,TRD101862,ACC-EQ-INDEX-04,INR,168980.0,168980.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
1899,TRD101863,ACC-EQ-INDEX-04,INR,84889.0,84889.0,2026-08-13,SETTLEMENT,MATCHED,TRAIN
1900,TRD101864,ACC-EQ-ALPHA-03,INR,1470690.0,1470690.0,2026-08-02,SETTLEMENT,MATCHED,TRAIN
1901,TRD101865,ACC-EQ-ALPHA-03,INR,1239770.0,1239770.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1902,TRD101866,ACC-EQ-INDEX-04,INR,235714.0,235714.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
1903,TRD101867,ACC-EQ-CORE-02,INR,378192.0,378192.0,2026-08-06,SETTLEMENT,MATCHED,TEST
1904,TRD101868,ACC-EQ-CORE-02,INR,1265842.5,1265842.5,2026-08-16,SETTLEMENT,MATCHED,TRAIN
1905,TRD101869,ACC-EQ-CORE-01,INR,569112.0,569112.0,2026-08-03,SETTLEMENT,MATCHED,TRAIN
1906,TRD101870,ACC-EQ-ALPHA-03,INR,734836.0,734836.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1907,TRD101871,ACC-EQ-CORE-01,INR,168506.0,168506.0,2026-08-10,SETTLEMENT,MATCHED,TRAIN
1908,TRD101872,ACC-EQ-CORE-02,INR,2061835.0,2061835.0,2026-08-11,SETTLEMENT,MATCHED,TEST
1909,TRD101873,ACC-EQ-CORE-02,INR,1686380.0,1686380.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1910,TRD101874,ACC-EQ-ALPHA-03,INR,368400.0,368400.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1911,TRD101875,ACC-EQ-CORE-02,INR,4263225.0,4263225.0,2026-08-15,SETTLEMENT,MATCHED,TRAIN
1912,TRD101876,ACC-EQ-CORE-01,INR,2484060.0,2484060.0,2026-08-22,SETTLEMENT,MATCHED,TRAIN
1913,TRD101877,ACC-EQ-ALPHA-03,INR,167870.0,167870.0,2026-08-09,SETTLEMENT,MATCHED,TRAIN
1914,TRD101878,ACC-EQ-INDEX-04,INR,1772760.0,1772760.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1915,TRD101879,ACC-EQ-INDEX-04,INR,17218.0,17218.0,2026-08-12,SETTLEMENT,MATCHED,TRAIN
1916,TRD101880,ACC-EQ-INDEX-04,INR,935080.0,935080.0,2026-08-07,SETTLEMENT,MATCHED,TRAIN
1917,TRD101881,ACC-EQ-INDEX-04,GBP,172698.24,169312.0,2026-08-20,SETTLEMENT,MATCHED,TRAIN
1918,TRD101882,ACC-EQ-ALPHA-03,INR,2065485.0,2065485.0,2026-08-18,SETTLEMENT,MATCHED,TRAIN
1919,TRD101883,ACC-EQ-CORE-02,INR,2744270.0,2744270.0,2026-08-16,SETTLEMENT,MATCHED,TRAIN
