settlement_id,trade_id,settlement_date,settlement_status,instruction_status,custodian,quantity,amount,ssi_code,split
1964,TRD101963,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1252402.5,SSI-US-7742,TRAIN
1965,TRD101964,2026-08-12,FAILED,INCORRECT,KOTAK-CUST,1000,3696880.0,SSI-DE-5510,TEST
1966,TRD101965,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,750,1252170.0,SSI-IN-0147,TRAIN
1967,TRD101966,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,250,715315.0,SSI-IN-0091,TRAIN
1968,TRD101967,2026-08-16,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,234170.0,SSI-DE-5510,TEST
1969,TRD101968,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,1500,2515065.0,SSI-IN-0091,TRAIN
1970,TRD101969,2026-08-17,SETTLED,INSTRUCTED,NOMURA-BROKER,500,941560.0,SSI-JP-3389,TRAIN
1971,TRD101970,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,842750.0,SSI-US-7742,TRAIN
1972,TRD101971,2026-08-02,SETTLED,INSTRUCTED,ICICI-CUST,200,249264.0,SSI-IN-0091,TRAIN
1973,TRD101972,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,200,337588.0,SSI-IN-0091,TEST
1974,TRD101973,2026-08-14,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,335544.0,SSI-DE-5510,TRAIN
1975,TRD101974,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,1000,607580.0,SSI-IN-0147,TRAIN
1976,TRD101975,2026-08-17,SETTLED,INSTRUCTED,ICICI-CUST,250,916727.5,SSI-IN-0091,TRAIN
1977,TRD101976,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,750,9722512.5,SSI-IN-0147,TRAIN
1978,TRD101977,2026-08-07,PENDING,MISSING,KOTAK-CUST,250,473717.5,,TRAIN
1979,TRD101978,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,5684120.0,SSI-JP-3389,TRAIN
1980,TRD101979,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1174680.0,SSI-IN-0203,TRAIN
1981,TRD101980,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,715572.5,SSI-US-7742,TRAIN
1982,TRD101981,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,200,376226.0,SSI-IN-0091,TRAIN
1983,TRD101982,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,8238560.0,SSI-US-7742,TRAIN
1984,TRD101983,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,100,1295552.0,SSI-IN-0203,TEST
1985,TRD101984,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1964640.0,SSI-DE-5510,TEST
1986,TRD101985,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,500,945290.0,SSI-IN-0147,TRAIN
1987,TRD101986,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,1500,913530.0,SSI-IN-0091,TRAIN
1988,TRD101987,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,250,310912.5,SSI-IN-0203,TRAIN
1989,TRD101988,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,250,685220.0,SSI-JP-3389,TRAIN
1990,TRD101989,2026-08-08,SETTLED,INSTRUCTED,HDFC-CUST,1500,916725.0,SSI-IN-0147,TEST
1991,TRD101990,2026-08-09,PENDING,MISSING,HDFC-CUST,100,196226.0,,TRAIN
1992,TRD101991,2026-08-13,FAILED,INCORRECT,HDFC-CUST,2000,5700080.0,SSI-IN-0203,TRAIN
1993,TRD101992,2026-08-19,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,3354460.0,SSI-DE-5510,TRAIN
1994,TRD101993,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1952520.0,SSI-IN-0203,TRAIN
1995,TRD101994,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,5500160.0,SSI-US-7742,TRAIN
1996,TRD101995,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,2743580.0,SSI-US-7742,TRAIN
1997,TRD101996,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,3361460.0,SSI-US-7742,TRAIN
1998,TRD101997,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,12954950.0,SSI-US-7742,TRAIN
1999,TRD101998,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,500,842170.0,SSI-IN-0091,TRAIN
2000,TRD101999,2026-08-18,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,920615.0,SSI-US-7742,TRAIN
2001,TRD102000,2026-08-18,SETTLED,INSTRUCTED,HDFC-CUST,500,1843640.0,SSI-IN-0147,TRAIN
2002,TRD102001,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,250,1031577.5,SSI-IN-0147,TRAIN
2003,TRD102002,2026-08-14,SETTLED,INSTRUCTED,KOTAK-CUST,500,6475620.0,SSI-IN-0203,TRAIN
2004,TRD102003,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,344780.0,SSI-JP-3389,TRAIN
2005,TRD102004,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,750,3097005.0,SSI-IN-0147,TRAIN
2006,TRD102005,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,1500,4103580.0,SSI-IN-0147,TRAIN
2007,TRD102006,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,687402.5,SSI-US-7742,TRAIN
2008,TRD102007,2026-08-10,SETTLED,INSTRUCTED,HDFC-CUST,1000,12924260.0,SSI-IN-0147,TRAIN
2009,TRD102008,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,250,152137.5,SSI-JP-3389,TRAIN
2010,TRD102009,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,200,570218.0,SSI-IN-0091,TRAIN
2011,TRD102010,2026-08-05,FAILED,INCORRECT,MORGANSTANLEY-BROKER,2000,3903540.0,SSI-JP-3389,TRAIN
2012,TRD102011,2026-08-03,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,4136210.0,SSI-DE-5510,TRAIN
2013,TRD102012,2026-08-07,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3908500.0,SSI-JP-3389,TRAIN
2014,TRD102013,2026-08-21,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,333662.0,SSI-US-7742,TRAIN
2015,TRD102014,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,26047400.0,SSI-DE-5510,TRAIN
2016,TRD102015,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,750,9768322.5,SSI-IN-0203,TEST
2017,TRD102016,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,750,1473862.5,SSI-IN-0091,TRAIN
2018,TRD102017,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3341060.0,SSI-JP-3389,TEST
2019,TRD102018,2026-08-20,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,5494540.0,SSI-DE-5510,TRAIN
2020,TRD102019,2026-08-22,SETTLED,INSTRUCTED,ICICI-CUST,200,236264.0,SSI-IN-0091,TRAIN
2021,TRD102020,2026-08-21,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,1370890.0,SSI-DE-5510,TRAIN
2022,TRD102021,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,1697160.0,SSI-US-7742,TRAIN
2023,TRD102022,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,1500,19502925.0,SSI-IN-0147,TRAIN
2024,TRD102023,2026-08-15,SETTLED,INSTRUCTED,ICICI-CUST,1000,1947850.0,SSI-IN-0091,TRAIN
2025,TRD102024,2026-08-09,FAILED,INCORRECT,KOTAK-CUST,1000,844350.0,SSI-IN-0091,TRAIN
2026,TRD102025,2026-08-26,PENDING,INSTRUCTED,KOTAK-CUST,2000,1694560.0,SSI-IN-0203,TRAIN
2027,TRD102026,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,1000,3689010.0,SSI-IN-0147,TRAIN
2028,TRD102027,2026-08-09,SETTLED,INSTRUCTED,KOTAK-CUST,1000,846580.0,SSI-IN-0203,TEST
2029,TRD102028,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,34538.0,SSI-US-7742,TRAIN
2030,TRD102029,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,1500,4106130.0,SSI-IN-0203,TEST
2031,TRD102030,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,1000,172890.0,SSI-IN-0203,TRAIN
2032,TRD102031,2026-08-22,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1261537.5,SSI-US-7742,TRAIN
2033,TRD102032,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,200,337062.0,SSI-JP-3389,TRAIN
2034,TRD102033,2026-08-15,SETTLED,INSTRUCTED,HDFC-CUST,1000,1890920.0,SSI-IN-0147,TRAIN
2035,TRD102034,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,750,9746040.0,SSI-IN-0203,TEST
2036,TRD102035,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,100,1294702.0,SSI-JP-3389,TRAIN
2037,TRD102036,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,500,235230.0,SSI-IN-0147,TRAIN
2038,TRD102037,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,500,974380.0,SSI-IN-0147,TRAIN
2039,TRD102038,2026-08-19,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,25937820.0,SSI-US-7742,TRAIN
2040,TRD102039,2026-08-14,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2839065.0,SSI-JP-3389,TEST
2041,TRD102040,2026-08-13,SETTLED,INSTRUCTED,HDFC-CUST,750,2057782.5,SSI-IN-0147,TEST
2042,TRD102041,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,1028350.0,SSI-US-7742,TRAIN
2043,TRD102042,2026-08-05,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,345020.0,SSI-US-7742,TRAIN
2044,TRD102043,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,500,305070.0,SSI-IN-0091,TRAIN
2045,TRD102044,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,1500,700290.0,SSI-IN-0091,TEST
2046,TRD102045,2026-08-06,SETTLED,INSTRUCTED,ICICI-CUST,1000,172410.0,SSI-IN-0091,TRAIN
2047,TRD102046,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,750,458085.0,SSI-JP-3389,TRAIN
2048,TRD102047,2026-08-08,PENDING,MISSING,NOMURA-BROKER,250,153330.0,,TRAIN
2049,TRD102048,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,2755432.5,SSI-US-7742,TRAIN
2050,TRD102049,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,1000,2755560.0,SSI-IN-0091,TEST
2051,TRD102050,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,200,549746.0,SSI-DE-5510,TRAIN
2052,TRD102051,2026-08-04,PENDING,INSTRUCTED,NOMURA-BROKER,250,420205.0,SSI-JP-3389,TRAIN
2053,TRD102052,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,168434.0,SSI-US-7742,TEST
2054,TRD102053,2026-08-12,SETTLED,INSTRUCTED,HDFC-CUST,2000,3368580.0,SSI-IN-0147,TRAIN
2055,TRD102054,2026-08-10,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,211837.5,SSI-DE-5510,TRAIN
2056,TRD102055,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1855635.0,SSI-JP-3389,TRAIN
2057,TRD102056,2026-08-02,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,200,93802.0,SSI-US-7742,TRAIN
2058,TRD102057,2026-08-02,PENDING,MISSING,MORGANSTANLEY-BROKER,1000,1947790.0,,TRAIN
2059,TRD102058,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1500,1265940.0,SSI-US-7742,TRAIN
2060,TRD102059,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,500,946440.0,SSI-IN-0147,TEST
2061,TRD102060,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,250,1031215.0,SSI-IN-0147,TEST
2062,TRD102061,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,250,922930.0,SSI-IN-0091,TEST
2063,TRD102062,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,750,2068155.0,SSI-IN-0203,TRAIN
2064,TRD102063,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,200,34490.0,SSI-IN-0147,TRAIN
2065,TRD102064,2026-08-05,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,259410.0,SSI-JP-3389,TEST
2066,TRD102065,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,1000,1669190.0,SSI-IN-0147,TRAIN
2067,TRD102066,2026-08-17,SETTLED,INSTRUCTED,NOMURA-BROKER,100,84912.0,SSI-JP-3389,TRAIN
2068,TRD102067,2026-08-20,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,1963750.0,SSI-US-7742,TRAIN
2069,TRD102068,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1236280.0,SSI-IN-0203,TRAIN
2070,TRD102069,2026-08-02,FAILED,INCORRECT,DEUTSCHE-BROKER,1500,2525010.0,SSI-IN-0203,TRAIN
2071,TRD102070,2026-08-11,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,7368380.0,SSI-DE-5510,TRAIN
2072,TRD102071,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,100,366867.0,SSI-IN-0203,TRAIN
2073,TRD102072,2026-08-03,SETTLED,INSTRUCTED,KOTAK-CUST,100,61056.0,SSI-IN-0203,TRAIN
2074,TRD102073,2026-08-15,PENDING,MISSING,NOMURA-BROKER,100,84834.0,,TRAIN
2075,TRD102074,2026-08-05,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,196373.0,SSI-DE-5510,TEST
2076,TRD102075,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,607740.0,SSI-DE-5510,TRAIN
2077,TRD102076,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,1500,4263180.0,SSI-IN-0203,TRAIN
2078,TRD102077,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,1000,1965170.0,SSI-IN-0147,TRAIN
2079,TRD102078,2026-08-09,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,710072.5,SSI-US-7742,TEST
2080,TRD102079,2026-08-22,SETTLED,INSTRUCTED,NOMURA-BROKER,750,1462447.5,SSI-JP-3389,TRAIN
2081,TRD102080,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,100,60984.0,SSI-DE-5510,TRAIN
2082,TRD102081,2026-08-02,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,25895980.0,SSI-JP-3389,TRAIN
2083,TRD102082,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,2000,1216160.0,SSI-IN-0091,TRAIN
2084,TRD102083,2026-08-19,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3764220.0,SSI-IN-0203,TRAIN
2085,TRD102084,2026-08-11,SETTLED,INSTRUCTED,KOTAK-CUST,1500,2927235.0,SSI-IN-0203,TRAIN
2086,TRD102085,2026-08-08,SETTLED,INSTRUCTED,ICICI-CUST,200,548542.0,SSI-IN-0091,TRAIN
2087,TRD102086,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,100,188971.0,SSI-IN-0091,TEST
2088,TRD102087,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,1500,19408575.0,SSI-IN-0147,TRAIN
2089,TRD102088,2026-08-03,SETTLED,INSTRUCTED,NOMURA-BROKER,250,117157.5,SSI-JP-3389,TEST
2090,TRD102089,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,1000,607570.0,SSI-IN-0147,TEST
2091,TRD102090,2026-08-08,SETTLED,INSTRUCTED,NOMURA-BROKER,250,43047.5,SSI-JP-3389,TRAIN
2092,TRD102091,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,250,424487.5,SSI-IN-0091,TRAIN
2093,TRD102092,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,500,976245.0,SSI-IN-0091,TRAIN
2094,TRD102093,2026-08-14,PENDING,INSTRUCTED,MORGANSTANLEY-BROKER,500,6496600.0,SSI-US-7742,TRAIN
2095,TRD102094,2026-08-04,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,3663840.0,SSI-DE-5510,TRAIN
2096,TRD102095,2026-08-06,PENDING,MISSING,ICICI-CUST,1000,609560.0,,TRAIN
2097,TRD102096,2026-08-14,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,169146.0,SSI-US-7742,TRAIN
2098,TRD102097,2026-08-05,SETTLED,INSTRUCTED,ICICI-CUST,100,274735.0,SSI-IN-0091,TEST
2099,TRD102098,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,1860270.0,SSI-JP-3389,TEST
2100,TRD102099,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,1690840.0,SSI-DE-5510,TRAIN
2101,TRD102100,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,1419667.5,SSI-DE-5510,TRAIN
2102,TRD102101,2026-08-11,SETTLED,INSTRUCTED,HDFC-CUST,100,84502.0,SSI-IN-0147,TRAIN
2103,TRD102102,2026-08-06,SETTLED,INSTRUCTED,NOMURA-BROKER,500,849320.0,SSI-JP-3389,TRAIN
2104,TRD102103,2026-08-16,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2545320.0,SSI-JP-3389,TRAIN
2105,TRD102104,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,3376180.0,SSI-JP-3389,TEST
2106,TRD102105,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,304400.0,SSI-US-7742,TRAIN
2107,TRD102106,2026-08-15,FAILED,INCORRECT,KOTAK-CUST,2000,345060.0,SSI-US-7742,TEST
2108,TRD102107,2026-08-19,SETTLED,INSTRUCTED,NOMURA-BROKER,250,422475.0,SSI-JP-3389,TRAIN
2109,TRD102108,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,1500,257520.0,SSI-IN-0203,TRAIN
2110,TRD102109,2026-08-16,SETTLED,INSTRUCTED,ICICI-CUST,1500,257850.0,SSI-IN-0091,TEST
2111,TRD102110,2026-08-20,SETTLED,INSTRUCTED,HDFC-CUST,250,294392.5,SSI-IN-0147,TRAIN
2112,TRD102111,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,2830245.0,SSI-JP-3389,TRAIN
2113,TRD102112,2026-08-04,SETTLED,INSTRUCTED,ICICI-CUST,100,84709.0,SSI-IN-0091,TRAIN
2114,TRD102113,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,100,17216.0,SSI-IN-0203,TRAIN
2115,TRD102114,2026-08-11,SETTLED,INSTRUCTED,ICICI-CUST,250,153287.5,SSI-IN-0091,TRAIN
2116,TRD102115,2026-08-07,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2359920.0,SSI-IN-0203,TRAIN
2117,TRD102116,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,250,689150.0,SSI-IN-0147,TRAIN
2118,TRD102117,2026-08-19,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,5501355.0,SSI-JP-3389,TRAIN
2119,TRD102118,2026-08-06,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,306630.0,SSI-DE-5510,TRAIN
2120,TRD102119,2026-08-17,SETTLED,INSTRUCTED,HDFC-CUST,1500,2834685.0,SSI-IN-0147,TEST
2121,TRD102120,2026-08-07,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,2000,345200.0,SSI-DE-5510,TRAIN
2122,TRD102121,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,1000,1963240.0,SSI-IN-0203,TRAIN
2123,TRD102122,2026-08-06,SETTLED,INSTRUCTED,ICICI-CUST,750,1420237.5,SSI-IN-0091,TRAIN
2124,TRD102123,2026-08-18,SETTLED,INSTRUCTED,ICICI-CUST,200,247800.0,SSI-IN-0091,TRAIN
2125,TRD102124,2026-08-10,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,632250.0,SSI-US-7742,TRAIN
2126,TRD102125,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,250,210452.5,SSI-JP-3389,TRAIN
2127,TRD102126,2026-08-10,SETTLED,INSTRUCTED,NOMURA-BROKER,1500,702210.0,SSI-JP-3389,TRAIN
2128,TRD102127,2026-08-21,SETTLED,INSTRUCTED,ICICI-CUST,100,84248.0,SSI-IN-0091,TRAIN
2129,TRD102128,2026-08-15,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,500,848620.0,SSI-DE-5510,TRAIN
2130,TRD102129,2026-08-18,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,914025.0,SSI-DE-5510,TRAIN
2131,TRD102130,2026-08-19,SETTLED,INSTRUCTED,HDFC-CUST,1000,1894440.0,SSI-IN-0147,TRAIN
2132,TRD102131,2026-08-04,SETTLED,INSTRUCTED,NOMURA-BROKER,200,249186.0,SSI-JP-3389,TRAIN
2133,TRD102132,2026-08-05,SETTLED,INSTRUCTED,HDFC-CUST,250,714807.5,SSI-IN-0147,TRAIN
2134,TRD102133,2026-08-09,SETTLED,INSTRUCTED,ICICI-CUST,200,168534.0,SSI-IN-0091,TRAIN
2135,TRD102134,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,61179.0,SSI-US-7742,TEST
2136,TRD102135,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,2000,2363600.0,SSI-JP-3389,TEST
2137,TRD102136,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,250,710482.5,SSI-IN-0147,TRAIN
2138,TRD102137,2026-08-09,SETTLED,INSTRUCTED,HDFC-CUST,1500,4288215.0,SSI-IN-0147,TRAIN
2139,TRD102138,2026-08-08,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1692520.0,SSI-DE-5510,TRAIN
2140,TRD102139,2026-08-20,SETTLED,INSTRUCTED,ICICI-CUST,250,294972.5,SSI-IN-0091,TRAIN
2141,TRD102140,2026-08-08,SETTLED,INSTRUCTED,KOTAK-CUST,100,366468.0,SSI-IN-0203,TEST
2142,TRD102141,2026-08-04,SETTLED,INSTRUCTED,HDFC-CUST,200,122318.0,SSI-IN-0147,TRAIN
2143,TRD102142,2026-08-22,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,500,1368165.0,SSI-US-7742,TRAIN
2144,TRD102143,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,750,2752335.0,SSI-IN-0203,TRAIN
2145,TRD102144,2026-08-07,SETTLED,INSTRUCTED,ICICI-CUST,750,1463572.5,SSI-IN-0091,TRAIN
2146,TRD102145,2026-08-03,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,1000,470790.0,SSI-US-7742,TRAIN
2147,TRD102146,2026-08-04,SETTLED,INSTRUCTED,KOTAK-CUST,2000,3892320.0,SSI-IN-0203,TRAIN
2148,TRD102147,2026-08-12,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,750,887197.5,SSI-DE-5510,TRAIN
2149,TRD102148,2026-08-17,SETTLED,INSTRUCTED,KOTAK-CUST,2000,1687820.0,SSI-IN-0203,TRAIN
2150,TRD102149,2026-08-13,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,293712.5,SSI-DE-5510,TRAIN
2151,TRD102150,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1500,1267935.0,SSI-DE-5510,TRAIN
2152,TRD102151,2026-08-02,SETTLED,INSTRUCTED,HDFC-CUST,1500,914790.0,SSI-IN-0147,TRAIN
2153,TRD102152,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,3241735.0,SSI-DE-5510,TRAIN
2154,TRD102153,2026-08-02,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,250,294227.5,SSI-DE-5510,TRAIN
2155,TRD102154,2026-08-17,SETTLED,INSTRUCTED,DEUTSCHE-BROKER,1000,1237050.0,SSI-DE-5510,TRAIN
2156,TRD102155,2026-08-17,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,9708495.0,SSI-US-7742,TRAIN
2157,TRD102156,2026-08-03,SETTLED,INSTRUCTED,KOTAK-CUST,250,422547.5,SSI-IN-0203,TEST
2158,TRD102157,2026-08-06,SETTLED,INSTRUCTED,HDFC-CUST,2000,1693020.0,SSI-IN-0147,TRAIN
2159,TRD102158,2026-08-16,PENDING,INSTRUCTED,NOMURA-BROKER,2000,3364340.0,SSI-JP-3389,TEST
2160,TRD102159,2026-08-15,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,750,1469475.0,SSI-US-7742,TRAIN
2161,TRD102160,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,750,2755725.0,SSI-JP-3389,TRAIN
2162,TRD102161,2026-08-16,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2350180.0,SSI-IN-0203,TRAIN
2163,TRD102162,2026-08-12,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,1678350.0,SSI-JP-3389,TRAIN
2164,TRD102163,2026-08-13,SETTLED,INSTRUCTED,NOMURA-BROKER,1000,3682990.0,SSI-JP-3389,TRAIN
2165,TRD102164,2026-08-21,SETTLED,INSTRUCTED,HDFC-CUST,500,423680.0,SSI-IN-0147,TEST
2166,TRD102165,2026-08-12,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,2000,2369720.0,SSI-US-7742,TRAIN
2167,TRD102166,2026-08-04,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,250,687247.5,SSI-US-7742,TRAIN
2168,TRD102167,2026-08-14,SETTLED,INSTRUCTED,HDFC-CUST,750,881355.0,SSI-IN-0147,TRAIN
2169,TRD102168,2026-08-09,SETTLED,INSTRUCTED,NOMURA-BROKER,100,84538.0,SSI-JP-3389,TEST
2170,TRD102169,2026-08-10,SETTLED,INSTRUCTED,KOTAK-CUST,2000,1692240.0,SSI-IN-0203,TEST
2171,TRD102170,2026-08-22,PENDING,MISSING,HDFC-CUST,500,592040.0,,TEST
2172,TRD102171,2026-08-08,SETTLED,INSTRUCTED,MORGANSTANLEY-BROKER,100,61179.0,SSI-US-7742,TRAIN
2173,TRD102172,2026-08-02,SETTLED,INSTRUCTED,KOTAK-CUST,1500,4115235.0,SSI-IN-0203,TRAIN
2174,TRD102173,2026-08-22,FAILED,INCORRECT,NOMURA-BROKER,750,1410997.5,SSI-IN-0147,TEST
2175,TRD102174,2026-08-11,PENDING,INSTRUCTED,DEUTSCHE-BROKER,2000,1695860.0,SSI-DE-5510,TRAIN
2176,TRD102175,2026-08-05,SETTLED,INSTRUCTED,KOTAK-CUST,2000,2366600.0,SSI-IN-0203,TRAIN
